是否看过,日期,评星,赞成数,评论内容
看过,2017-03-29 12:06:04,还行,105," 新导演的完成度很不错，也是因为有一个很好的剧本打底，一个家庭的关系就浓缩了整个香港社会两代人的变化。我在想，香港电影拍片，现实的苦难压迫下无解的时候，很多人寻求宗教的庇护，寻找一个情绪的宣泄口，对于大陆的驴民会怎么样，也终于理解了大陆文艺片的戾气和暴力，这就是普通人的不同吧。
        "
看过,2017-04-16 12:22:22,推荐,75," 中间一度拍出了《海边的曼彻斯特》那股丧劲儿，就连剪辑和配乐都似曾相识，但是到后面还是没能达到那样的高度。去年的《幸运是我》《树大招风》，今年的《一念无明》，香港电影新生代的希望之光。
        "
看过,2017-04-11 00:18:15,力荐,51," 五年来港片最佳。开始好像在讲躁郁症，后面才逐渐引出症结在冷酷的世界给无助个体摧毁式的压力。无论剧作还是导演调度都细腻简洁情感丰富，婚礼发飙、未婚妻与余的憎恨与救赎关系、曾志伟楼道里愤怒甩烟、甚至连邻居小孩离家出走的细节都表现的即情绪饱满又手法凝练。个人年度十佳。
        "
看过,2017-01-22 18:04:55,较差,45," 不停在問自己，為什麼電影要拍得那麼近，近到什麼也看不到了，看不到導演真正的立場和想法(還是根本沒有？)，總是要威脅觀眾一同哭起來，這些人物盡是悲情，風格更教人無所適從，還有什麼比這樣的電影更難看？說沒有標籤，宗教人士呢？新移民呢？現實比電影更來沉重，何為人文關懷？在這裡一點也看不到
        "
看过,2016-11-24 07:55:34,力荐,93," 【金马影展展映】惊喜之作。表现躁郁症患者与亲人遭受的痛苦与歧视。余文乐、曾志伟和金燕玲演技都非常出色。躁郁症确是精神疾病，但大多能正常生活的患者，却如神经病般被社会歧视。外界的关注、宗教的感怀也都如火上浇油。结尾开放而阴郁重重，难得的用心之作。四星半//20170413大陆院线，依旧被感染
        "
看过,2017-03-28 22:51:11,None,50," 港产丧片，和《海边的曼彻斯特》是一体两面，通过表面上的人际关系对燥郁症患者的来态度来反映社会问题，充满抑郁无奈的情感，每个人都要求被“正常”，整个社会都变得虚假起来。
        "
看过,2017-04-06 11:05:01,推荐,66," 如果让陈冠希来演 会更好看 可惜
        "
看过,2017-04-07 15:58:08,推荐,77," 从头到尾没没感觉男主有病……
        "
看过,2017-08-23 22:33:46,推荐,20," 很残酷甚至有些黑暗的电影。其实电影根本没有把余文乐的心理疾患拍得很可怕，在婚礼上倒苦水、在超市流眼泪，这不是现代都市人的常态么？结果他还是成了邻居眼里的变态，社会的异类。宗教是毒药，互助会又何尝不是呢？它让人心安理得地把困难交给所谓更专业的机构去护理，而这种解脱就真的是解决吗
        "
看过,2017-04-08 00:18:26,推荐,62," 4.0。1.一念之差，不见光亮；香港已不再是香港，偶像已不再是偶像。2.金燕玲演得真好，失魂落魄，垂死挣扎。3.黄进导演非常沉得住气，某些时刻视角独特，值得长线关注。4.只有用心才能看清楚。5.好久不见余文乐，演戏越来越低调，很符合天蝎的迷藏本性；这个人物设定，可能会让很多人想到《海曼》。
        "
看过,2016-10-14 00:33:21,推荐,56," 心理痛太足太浓以至于无法分辨电影本身有什么缺点 一旦想要认真看就不会有情绪喘息的机会 局限逼仄的空间 面部特写 情绪反复 都太痛了 主角母子实则是相同的缺失和痛感 不过是内外身心的分别 教会戏精彩 极其讽刺 能理解病人情绪莫名的反复无常或正常 但仍不能释怀自己曾经作为病人朋友的经历
        "
看过,2016-10-16 21:01:07,较差,34," 耶穌不能驅除魔鬼，但士力架可以！或許表演能量剽悍，但導演身兼剪接的組合成果幾乎壓迫到底，對觀眾感受表演是加分或減分？！教會段落效果最好，而這段較穩。收尾父子天台相擁理應沈靜卻頗碎且俯角詭異。密閉與開放、鏡頭角度。前半段的過去與現在交叉，除懸念外沒太多敘事推進，織成的人物擱淺泥沼。
        "
看过,2017-04-09 19:29:09,推荐,49," 你看见了，我的深渊。
        "
看过,2017-03-27 22:13:56,推荐,51," 一部好辛苦的电影，悲痛、压抑、艰难，生之艰难，情感之艰难，方皓玟在教会里哭诉那一段真是让人心碎。非常稳健、非常坚定地知道自己想要什么的电影，这个导演大有可为。此外，配乐真棒，超喜欢。
        "
看过,2017-04-08 20:41:58,推荐,34," 1，影片的质地灰暗而不黑暗，压抑不足，温暖有余。2，人没病，是社会病了。这个由无数自私麻木的人构成的社会真的有很严重的偏见，不肯接纳一个弱势的情绪病人。3，无情社会真可怕，人间自有亲情在。4，演员的表现真的都爆表了。
        "
看过,2017-04-11 15:50:45,None,28," 一步错 步步错 折堕处 难回头 与一念无明相比 海边的曼彻斯特形同轻喜剧
        "
看过,2017-04-07 17:41:14,力荐,44," 做个扑街很容易啊，管不了的就可以撒手不管啊。这是真的，至少不会过得很辛苦。好人都辛苦。余文乐演得好。
        "
看过,2017-04-08 23:09:19,推荐,11," 影片中环绕在陋室之外的繁杂声音很像1975年茶楼里杜焕录音现场，这座城市各种光怪陆离都在其中。好久没看平民式的曾志伟，无比亲切入味。
        "
看过,2017-04-08 21:19:42,还行,17," 最后的字幕明确透露导演拍摄这部电影的主要意图，是表现或者说关怀这群躁郁症病人，而不是这位躁郁症病人，这使得整部电影都过于老实规矩。门缝往外渗水的意象设计得还行。结尾的拥抱太温情甜腻了。
        "
看过,2017-04-08 19:28:16,推荐,20," 3.5 开场很久都没法进入，因为飚戏痕迹有点太重，虽是华语年度群戏级别，多少落入刻意之嫌，很多场戏之间的衔接也不舒服。直到过半才沉溺进去，耶稣会的那场戏是转折点，千钧力压过来。有遗憾的处女作，胜在一步步传递出的共情和批判都相当精准动人，细节也很饱满。不出意外应该是今年最好的香港电影。
        "
看过,2017-04-09 19:46:33,较差,8," 沒有情節推動，只有情緒硬來，和解醒悟莫名其妙。讓演員用獨白來交代和煽情是最偷懶的辦法。關注躁鬱症是好事，但關懷在哪裡？用臉譜化人物製造壓力，等於用那些對新移民、醫生、中環人，宗教人士等的偏見來凸顯對躁鬱症患者的偏見，這樣合適嗎？
        "
看过,2017-04-09 15:43:28,很差,15," 打五星的绝交
        "
看过,2017-04-07 20:06:47,推荐,31," 无论是神或是互助会，无非换个方式自欺欺人，谁不知道“放下”便可以无牵挂、自潇洒，余文乐偏偏就是什么都放不下、不愿放下。
        "
看过,2017-04-08 18:40:07,力荐,38," Mad World 一念无明

I'm bipolar 无法正常

可能这世界唯一正常的只有余先生吧
可能这世界唯一的圣经只有小王子吧

“只有用心灵去看，才能看得真切。最本质的东西，恰恰是眼睛无法看到的。”

这次 真的不想也没有只看到余文乐的帅
这 才是电影的力量吧
        "
看过,2016-11-30 23:02:27,None,30," 我喜歡這種真實感，城市，人與人之間的關係都很真實，雖然荒誕到有些好笑，但這種真實比較勇敢。整個電影也有獨特的氣質。對新導演的確不容易。
        "
看过,2017-04-09 20:58:48,推荐,15," 班里有个自闭症学生，那种拥抱好友之时的欣喜和羞赧，对人群的抗拒和独自莫名的哭泣，余文乐演出了神韵。将自身渐入其中比旁观者视角更加动容，原来用心看到的东西用眼睛是看不见的。现代人压力造成的精神疾病比比皆是，生活无比艰难。看完这样的电影，总能对现实里的困境豁然开朗。
        "
看过,2017-04-09 00:10:20,还行,29," 这样逼仄的一间房里，容不下一个锤子的突兀。如此拥挤的一座城内，盛不满无数颗心的寒凉。阿东走上台责备众生的淡漠，怎奈是不合时宜；未婚妻走上台感恩神祇的指引，宽恕却伤人愈深。和着凄怆与不甘鲸吞士力架，却没人如饕餮吞走世间的伤痛与不公。当你遇见躁郁的他，无法积薪厝火，也请不要落井下石。
        "
看过,2017-06-04 09:40:21,推荐,6," 勉强4星。每场戏单拿出来都很好，尤其教堂戏很出彩，但组合在一起不符合情绪的起承转合，每场戏都是浮于表面的苦，正所谓内心不能和表面一模一样，观物不可皮相，不能将潜文本写在文本上。配乐听上去像是被贝多芬的月光启发而写的。
        "
看过,2017-04-12 11:00:26,力荐,9," 卡西阿弗莱克的原罪是懒惰，余文乐的原罪是暴怒。贵港虽然也沿海，但人所居住的囚室甚至还没有海边曼城的一个厕所大。颠佬系需要空间的。
        "
看过,2017-04-07 22:49:15,还行,14," 尽管余文乐演的也不错，但在里面他还是最差的那个。我知道这个概念不该用在这个情境里，但还是想用这个概念：“平庸之恶。”看完超绝望。
        "
看过,2017-04-22 18:56:35,还行,7," 留希望了吗？没有
        "
看过,2017-04-08 15:51:25,推荐,16," “四面八方，有隐蔽的光。”
        "
看过,2017-04-13 21:36:30,推荐,10," 大概与海边曼彻斯特最主要的差距就是最后留了一个光明的希望。好看
        "
看过,2017-04-13 15:36:53,推荐,5," 余文乐扮演的躁郁症儿子角色塑造得非常完整而立体，有了出色的表演，就把整个和父亲谅解和社会冲突和过去瓜葛的故事叙述充分。现实和闪回的组接颇有《海边曼彻斯特》的水准，让观众心理能跟着角色状态和前史揭露去起伏。曾志伟饰演的父亲，可能多了一些没太大必要的焦虑状态展示。
        "
看过,2017-03-18 22:07:49,推荐,25," 喜欢这种扎实而细腻的港产片。在逼仄的都市那更为逼仄的劏房里，压抑得让躁郁症全无发散空间。每个人都不开心，每个人都有病，而医疗、交际与宗教都撞向了无解。电影像是一个布满青苔的水缸。观众在外，看得见众生的窒息，也照见了自己的苍白。但结局，至少知道灿烂在何方。每个人都演得很好。
        "
看过,2017-04-08 20:57:16,推荐,11," 电影从狭窄逼仄空间到俯瞰平视镜头再到角色相处关系上都营造出一种透不过气的压逼感，所有主演的发挥都非常出彩，情绪被推到了极点。明明想修补却找不到方法，明明想宽恕却止不住憎恨，明明道出了真心话却得不到理解，生活有时候真的太难了。希望会有更多此类关注底层人物处境与感受的作品出现。
        "
看过,2017-08-15 21:21:09,推荐,11," 在这个世界有时候，人要是生病了，在其他人眼里，无论他做任何事都是错的，正因为这样的环境与观念，生病的人永远不会有机会康复。
        "
看过,2017-04-07 21:58:12,推荐,9," 是佛经里的一句话，愚蠢的人类。我们相信眼睛，却忘了眼睛常常看不到真相。散文诗版隽永，挫骨扬灰般刻骨。新导演很老辣，只是剪辑稍微有点跟不上。金燕玲太吓人了，坐在那就是戏。余文乐努力了。

        "
看过,2017-04-09 15:07:51,力荐,6," 80/100 剧本无论是探讨社会歧视、贫民苦难还是对躁郁症专业表现上都精准而深刻；调度、剪辑的质量也显示出超越导演年纪的成熟。在好的剧本下曾志伟和余文乐的表演游刃有余，细看时你会发现镜头下的焦点人物从来不会放在景框的中心位置，传递出一种被边缘化的绝望。
        "
看过,2017-04-08 21:03:03,推荐,4," 一场情感洗礼。逼仄的空间，压抑的情绪，通通直接扑向你，不给你一丝喘息的机会。你只能跟着难受，一直难受，难受到很需要很需要一个温暖的拥抱！
        "
看过,2017-04-13 21:12:49,力荐,15," 香港演员就是，迫于压力接很多烂片，但遇上好剧本该有演技还是有演技。
        "
看过,2017-04-07 16:09:15,推荐,13," 是部好电影，导演构筑影像空间的能力之稳定令人吃惊。电影关注的是抑郁症，用个例细究了个体产生精神困境的原因，也极关怀抑郁症患者亲朋的处境，所以余文乐和曾志伟是绝对的主角。电影是一篇抑郁症科普文章，是拍给我们普通人和抑郁症患者亲友看的。
        "
看过,2017-04-07 21:25:38,力荐,15," 余文乐长大了，突破了他以往得心应手的“张志明”，把躁郁症患者演得很自然，以及那种被全社会孤立的无奈。
        "
看过,2017-04-11 15:27:36,推荐,6," 英文名《Mad World》。对某些人来说，世界的脉络真实又坚忍，千丝万缕，交互缠绕，一片落叶或水中的波纹，都能让他们感伤。用力地去爱这个世界，又痛苦地感受世界的恨。人生已没法回头，只有像僵尸那样走完。这不是勇气，是无奈。
        "
看过,2017-04-16 02:18:14,推荐,3," “放我们出去干嘛，外面的人都是疯的。”你有没有想过 有时候颠倒的 不是你 而是世界。余文乐好感度+1
        "
看过,2017-11-18 11:02:38,推荐,6," 香港电影有希望！
        "
看过,2017-04-16 10:00:46,推荐,4," 所谓香港电影的尊严。
        "
看过,2017-04-10 21:27:02,力荐,7," 你们普通人怎么可能懂我们病人的如履薄冰。电影里有每一场切实的人生尴尬：看似无路可走了，也真的无路可走了。
        "
看过,2017-04-09 17:40:01,推荐,8," 我们有那么多去死的理由，最后选择悲伤地活着，是不是已经很努力了？锦上添花易，雪中送炭难。
        "
看过,2017-04-11 22:55:10,力荐,14," 其实每个人也都并非“正常”，只是已经没有人在乎别人为什么发病。从天水围的暗色走到无明的升斗市民。众人站在房价、责任、工作、逃避，甚至信仰面前千夫所指阿东的不适，偏离生欲侥幸沉睡。就像李走不出的曼彻斯特，比利林恩最终返归了战场，张一曼被剪秃长发，白岩搬移回函馆：是我不由自我折堕。
        "
看过,2017-04-07 18:31:28,还行,5," 气质很海曼，演员都很棒，但问题出在整体的立意上。重点是说精神病患者的社会认同，却夹杂了太多无关的东西；想要批判的太多，反而使得重点弱化了，讲了一圈又回到了原点，显得浅尝辄止。另外就是情绪烘托，哭戏+bgm突然插入的套路到最后真的显得腻了
        "
看过,2017-04-09 22:10:46,推荐,4," 所有的幸福都大致相同，但不幸卻各有不同。苦澀、偪仄、焦慮、躁鬱、無力、偽善、歧視、主觀、偏見、無可奈何。當這些要素串連在一起，你很難不被它拉進一個鬱結的洞裡。不可否認大家都演得太好了！結局我不太喜歡，大概是我的軟弱，想要看到阿東最後能得到解脫。（但那樣就沒辦法在中國上映了）
        "
看过,2017-07-30 14:22:59,还行,5," 黄进的剧本和导演功力都沉得住气，可以长期关注一下。香港底层人在逼仄的生活空间下的困境，只能到天台寻求解脱。教堂戏又黑了一把宗教，你到底是救赎还是洗脑还是另一种报复啊？[B-]
        "
看过,2017-04-09 23:38:02,推荐,3," 7.4 很压抑绝望的病友片，比狭小空间更可怕的是那逼仄人心。像海曼但很多方面的确不如，技巧上如情绪的外泄和道具的设置（枕底的锤子） 剧本上如较刻意的编排和略失真的孤光人物。虽然有较多的不足，但这片能和海曼一样在亲情困境这个议题下，有着不错的发挥带出了一些普世价值和社会表达，这就难得了
        "
看过,2017-04-09 12:54:05,推荐,6," 呢部先系2016年最卑心机嘅港产片。鲜有人磕问社会的病在光华的香港下无处遁形。噪音、独立的配乐搭配明晃无气色的镜头，剪辑搭上麻木化脓的歇斯底里，非正常才是真正的正常，一幕幕真相被撕裂。这个社会还会好嘛，有这样的电影，相信答案是乐观的。
        "
看过,2017-04-05 21:58:29,推荐,12," 演员集体出色。扎实的剧本看得出编导做了很多准备，正如他自己所说深入了解才明白躁郁症是怎么回事。绝望通常来自周边冷漠的标签化歧视，最有人情味的反而是个“精神病人”，疯的究竟是谁？英文片名Mad World太贴切！导演说“当下影院里需要更多走心的电影而不是来来去去视觉轰炸。”太赞同了。8.5/10
        "
看过,2017-04-07 16:42:45,还行,4," 编排上富有很强大的情绪煽动力，全体演员演技在线，演技极富有感染力。新导演完成不错，割裂的家庭关系和人物情感映射出割裂的社会，但人物的情感塑造能够再克制一些会更好。方皓玟的教堂哭诉戏惊为天人。很久没在电影院看粤语港片了。
        "
看过,2017-04-11 10:05:55,推荐,9," 以后提到演员余文乐可以先提一念无明再提志明春娇。
        "
看过,2017-07-22 22:56:55,推荐,6," 《一念无明》都没提名金马奖最佳影片，然而《再见瓦城》却提名了，《八月》甚至还拿了最佳影片；余文乐都没提名最佳男演员，然而柯震东却提名了（照顾台影？）；曾志伟没拿最佳男配挺可惜；什么，最佳原著剧本提名里有《北京遇上西雅图之不二情书》《再见瓦城》《八月》却没有《一念无明》，哎，哎……
        "
看过,2017-09-19 22:43:33,推荐,3," 太成熟了，太成熟了！用情绪和动作支撑起了整部电影，真不敢相信导演居然是88年的。从某种角度可以说是港版的海边的曼彻斯特。
        "
看过,2017-04-10 01:00:27,力荐,5," 有人中途离场 有人泪眼婆娑 教会这个社会同理心是件很难的事情 但是起码这部电影尝试在做 也许有人会打上致郁的tag 但西瓜头小朋友讲述小王子的那一刻 让你知道永远都不要绝望 things couldn't kill you only make you stronger 
        "
看过,2017-04-11 14:03:41,推荐,7," 亲情没那个能力帮你往上升，找个好工作，供楼，不被裁掉，但亲情可以在你坠底的时候，托你一把。
        "
看过,2017-04-09 18:44:51,推荐,11," ""Whenever you feel like criticizing any one,just remember that all the people in this world haven't had the advantages that you've had."" 不要站在“道德高地”上指责他人，更不要轻易放任自己进入“道德低地”逃避应有的责任。《一念无明》里的邻居们是前者，弟弟阿俊是后者。
        "
看过,2017-04-18 00:21:45,力荐,3," 狂躁抑郁所遭遇的社会恶意，无所谓谁同情谁，裁员跳楼皆不易，无所谓尽力，只求相伴。曾志伟演技确实绝了，但最后字幕确实有点画公仔画出肠……
        "
看过,2017-04-07 19:47:02,推荐,4," 感觉不是很完整的作品，完成度不是很高，尤其后面有点放任了，新人导演的不足还是明显有，但无论如何还是值得鼓励，三星半。有几场戏又唤起了内心深处害怕变老害怕有一天不能掌控自己身体的感觉，唉。活着真的好累好累啊。世俗人心真的可怕，真正有病的是余师奶之流。
        "
看过,2017-04-10 01:45:56,推荐,7," 表面上寫的是躁鬱症患者和破碎家庭面對過去與當下的創傷和探索，但更重要的是討論社會規訓「正常」對「不正常」的霸權式凝視和圓形監獄。片中的多數正常人由配角充當，不正常的由主角充當，每個人都有無法言說的傷痛過去，每個人都在以己之規控他人之念。無法判斷誰對誰錯，誰都是不正常。
        "
看过,2017-04-09 19:41:12,还行,4," 人物一直在情绪爆发的边缘，所以观众必须陪着屏住呼吸等待情绪的宣泄，但整个故事回头来看，没有一个明确的“事件”，只是一直在描述一种状态，故事的推进非常无力。不过作为一部丧片，也确实影响到情绪了。
        "
看过,2017-04-16 10:30:31,推荐,3," 很丧了，但好处就是始终没有把最丧的东西直接呈现给你，始终隔着点什么，同抑郁症或者狂躁症患者与你的距离是相似的，并没有真切的接触，同理心也只能是有阻隔的同理心
        "
看过,2017-01-13 12:32:55,None,7," 确实不错，推荐。教会那场戏最好，令人动容。新人导演常有的问题：表演太用力，景别太紧，压抑感出来了，但也随之带来了尴尬感。最佳女配明明是女主前女友啊，比男主妈自然多了。几场事件排列显刻意，很明显为了制造矛盾而制造矛盾。
        "
看过,2017-04-12 21:37:54,还行,3," 印象中是在影院看的第一部粤语片
        "
看过,2017-04-07 22:48:24,还行,4," 如果剧作不克制，导演可以克制一点。曾志伟老师也成精了。
        "
看过,2017-03-28 21:51:34,还行,8," 中南海，细节好评
        "
看过,2017-04-17 23:05:32,较差,1," 这导演果然是“一念无明”，只有一个念头，对于拍好电影还没有摸对门。
        "
看过,2017-08-12 10:15:01,力荐,2," 关于躁郁症。曾志伟如今演技真的绝佳，如此小众的排片 片子和题材。却让这俩忘年交演的炉火纯青。没有煽情与刺激内疚感，平和叙事却又刀刀入心。也许只有经历过的人才能看得懂这温水煮青蛙吧。
        "
看过,2017-04-09 18:01:15,推荐,6," “你就是什么事情都交给别人做。”对余文乐改观了呢。
        "
看过,2017-07-23 20:09:29,推荐,2," 余文乐演的太好了，没得金马奖可惜。一直觉得他是那种领悟力很强的演员，又比科班出身的演员那样没有框框条条。那个角色很压抑，我能感受到那个角色的绝望。我想到了《海边的曼彻斯特》的男主。
        "
看过,2017-04-08 14:46:04,还行,6,
看过,2017-04-08 20:18:26,推荐,5," 可能年纪大的人更能体会这部戏的辛酸。勇气 是看清了生活的真相之后 依然热爱生活。——《朗读者》   但仍然要说明本片的矛盾冲突和剧情衔接还是很稚嫩。不然是五星力荐的水准。
        "
看过,2017-04-09 23:24:21,推荐,5," 狭小的房间，狭窄的床铺，和走不出的心魔。可能下次心情不好的时候会想去吃巧克力棒。余文乐和曾志伟的表演都给满分。
        "
看过,2017-09-16 23:05:26,推荐,8," 不急不缓地讲述躁郁症人的痛苦和挣扎，致郁系。演员们演技炸裂，连戴眼镜的小朋友都在飙戏。喜欢。
        "
看过,2017-04-08 23:37:18,推荐,5," 让人绝望的电影，比之躁郁症，这个冷漠的社会才更操蛋变态。朋友、亲人、恋人、邻居、宗教，每一个都是压垮阿东的稻草。虽然最后父子冰释前嫌，云淡风轻身处绿丛中，却仍是看不到一丝丝希望。ps：即使不用迷妹滤镜，也想感叹一下阿乐这次演技终于在线了。
        "
看过,2017-04-09 23:39:31,还行,7," 这样的演员的演技才是真正值得花钱走进影院的国产片。交叉叙事很喜欢，但是整体讲故事的能力有点弱。题材立意可以理解但不认同。片中对待病人的方式实在太过于随意。对待不同程度的精神病患者绝对不能盲目包容，有些对公众的危害确实极大。恭喜拿下金像奖最佳男女配！！！
        "
看过,2017-04-09 18:30:02,推荐,5," 3.8星。1.有病的不是“病人”，是那些正常人。正常人冷漠起来比精神病人还可怕。2.余文乐短暂开窍。3.泪点一：亲妈和儿子说“不好意思”“麻烦了”。4.这片子气质也是走很丧的路线有点小压抑。5.情绪宣泄鬼吼鬼叫的戏太多，少一两场吧。“有病”的是儿子不是父亲，父亲的心理变化那么反复无常太奇怪。
        "
看过,2017-04-08 16:47:56,推荐,5," 在尔冬升的《癫佬正传》30年后这部电影仍然有现实意义，在冷漠与金钱至上的社会中呼唤人性的回归、亲情的重建，不妨看做一个寓言，关于后97时代的香港历史，空间越来越狭窄，身份越来越迷茫，中环主义碾压狮子山精神，唯有重拾希望与爱，超越你我之分，才能收获理解与接受、包容与信任
        "
看过,2017-04-07 20:12:57,力荐,7," ""麻烦你了""
        "
看过,2017-04-08 01:20:22,力荐,4," 整场戏我一直在心里呐喊：拥抱他啊！拥抱他一下！！！然而没有，最后反而是他主动拥抱了他。
        "
看过,2017-04-07 19:10:20,推荐,6,
看过,2017-08-07 13:14:48,还行,2," 你在唾弃社会的自私和冷漠时，有没有想过自己也是因果中的一份子？
        "
看过,2017-03-28 22:37:19,推荐,14," 世界上所有的孩子原本都是善良的，最悲哀的是，在这个吃人的社会，孩子们终究要长大。
        "
看过,2017-04-14 19:27:22,还行,2," 社会本身就病态
        "
看过,2017-04-07 12:08:53,推荐,4,
看过,2017-03-30 22:21:09,推荐,5," 讲述故事推进主题之际还顺带通过主角父子二人的视角展示了在当今香港社会比精神疾病举止更为荒诞且不合理的种种现象。两三百万的启动资金，十六天的拍摄期限，以处女作长片而言这完成度可谓颇高了。好友跳楼那段的电视机画面悄悄夹带了私(wu)货(kan)哈哈~不知大陆版会不会被处理掉。
        "
看过,2017-04-07 18:29:36,还行,8," 比起同为病友片的《海边的曼彻斯特》，似乎差了挺多（闪回的应用），社会性的表达又没《踏雪寻梅》来得狠；就亲身经历，余文乐对躁郁症的表现还是比较到位的。撇开说句题外话，希望借本片能让不幸罹患躁郁症的患者和家人意识到坚持服药治疗的必要性，善莫大焉。
        "
看过,2017-10-14 22:02:50,推荐,1," 拍得很扎实，故事流畅，表演稳健。
        "
