是否看过,日期,评星,赞成数,评论内容
看过,2017-09-08 19:09:32,较差,664," 电影又名《主线在哪里》
导演分镜乱七八糟 演员完全不行 就算争吵的戏份演员也不该同时发出高分贝的声音 
导演要讲的东西太多 通通虎头蛇尾 父母 诱奸 黑户 拍了一点冲突就晾下了 
全程几乎没给过远景 占据了屏幕四分之一的演员又做作的不行
你说这是写实中国？那你怕是生活在上个世纪吧
        "
看过,2017-11-20 22:44:53,推荐,435," 电影聚焦着赤裸裸的痛点，却又无处呐喊，无处宣泄，或许这就是现实。2017媲美《相爱相亲》的华语佳作，就像耿乐说的，这样的电影能公映已经很欣慰了…
        "
看过,2017-09-07 06:31:24,推荐,457," 文晏算极少数熟知电影建筑学的大陆女导演。文本层次、场景象征、人道立场，还有溶解它们的日常笔调，都呈现出了大陆艺术片里难得的刚性气质。遗憾的是底层人物的描写还是概念化了些，导致建筑的裙角难以被海风吹起。
        "
看过,2017-11-19 18:35:33,较差,446," 无论题材多好电影本身质量太差。没有一个人物形象是对的，都是基于导演的强设，只有王栎鑫和那对父母稍为合理。整体叙事散乱，可以展开的点没展开，既要表现案件本身又要表现少女个体，但这两条线没有一条是成功的。情节上的多处逻辑经不起推敲，许多细节做得很差，尤其前半段台词写得极为拙劣
        "
看过,2017-11-20 23:04:36,推荐,313," 儿童性侵题材难得被处理地如此克制，全部情绪被堆在胸口。摄像机紧紧对准女孩视角，男性几乎完全处于反面。导演构建建筑与影像的关系也颇具功力，大喇叭呐喊那场戏可以算全片的高光时刻。梦露像终将坍塌，世界不过是一场肮脏的嘉年华。
        "
看过,2017-09-08 05:36:28,还行,348," 可能我是最不喜欢这个片子的中国观众，感觉剧情牵强，演员表演浮于表面。结局总算给了点希望。小米和小文的演员长同一种类型的脸，我敢说外国观众绝对脸盲。开始我都以为小米是长大后的小文。
        "
看过,2017-11-15 18:12:06,较差,304," 剧情很弱，艺术也不行。虽是现实叙事，故事却经不起推敲；用了不少象征符号，却并没有悲剧的美感。总体感觉是：在电影院看了一场文艺版“法制在线”。结局应该是强行修改过了。
        "
看过,2017-11-24 13:59:59,还行,307," 为了过审糟蹋了结尾
        "
看过,2017-11-25 13:42:05,推荐,238," 父母之罪，在于生而不养，养而无教。
权富之罪，在于狂恶无边，只手遮天。
民众之罪，在于自私狭隘，宥于偏见。
        "
看过,2017-11-24 14:08:00,还行,206," 上映当口正巧赶上现实中三色幼儿园的事件，让人五味杂陈，现实的悲剧和焦虑映射进故事，交织成一种难以名状的情绪。这故事里的众多指向都点到为止，权势的勾结，懦弱的父母，破碎的家庭，舆论的操纵，等等这一切都可以选其一或者全部向更深层推进，只是不知道这种停留是不得已，还是自觉的艺术考量。
        "
看过,2017-11-20 22:31:36,推荐,228," 扔裙子那段太难受了。小时候每次穿新衣服去上学都充满了羞耻感，学校默认好孩子不该穿得花枝招展。初中有次在衣服外面套了件小坎肩，收作业的时候听见班主任小声但坚决地说“请你回去把衣服换掉”；高中在商场遇见班主任，我妈打招呼说带我来买靴子，班主任说学校不让穿靴子，我在旁边早就急哭了。
        "
看过,2017-11-05 16:22:13,还行,261," 就没人敢说不好看吗。
        "
看过,2017-11-05 21:36:45,还行,203," 镜头挨得很近，好像你一伸手，就能替她们拭去眼泪、抹掉羞耻；其实你离得很远，被堵上嘴，推开房门力不从心，伸张正义无能为力。眼睁睁看着梦露的双腿贴满广告，看她们好似鱼肉任人刀俎。破掉的膜是心上的洞，这辈子做女人，就得用一生去缝补。留在南方，你以为这里暖和，可生在人间，早已是天寒地冻。
        "
看过,2017-11-24 22:11:52,较差,171," 勇气可嘉，但电影整体仅仅停留在社会新闻报道层面，只有情节与事件。一部电影看完如果只是让人憎恨一类人，可怜一类人，这电影就只具有宣传的媒体功能了。半颗星鼓励下。2.5
        "
看过,2017-11-25 22:13:20,还行,119," 导演深谙欧洲三大评判体系的拍法。对底层女性生存和上层男权链条有完整的呈现，梦露像的坍塌成为强有力的符号，具有社会现实意义。可惜结尾的广播是一种对待审查的自我阉割，把前面苦心经营的批判力度打回原型。
        "
看过,2017-11-13 21:58:40,力荐,248," 下了地铁在雨里淋了二十分钟依旧无法冷静下来，完全炸了....不用纠结它是否为今年最佳的大陆电影，这就是近三年最好的大陆电影。在我们社会的角落，一些女性被迫使自我变成程度不一的“景观”，最绝望的情况下被侵害后（别说自救、出逃）连“观看”自己都只能是梦里的事情。够刚，但剪辑还能更利落些。
        "
看过,2017-11-08 16:57:18,较差,145," 导演一定对欧洲电影评价系统特别了解，一切的设计都是按照这个价值标准去做的。但我并不觉得她的导演功力有多好，视角从开头半小时以后就彻底乱了，分不清她想要的到底是两个女孩在一次事件后的心里变化，还是一起案件的社会批判。
        "
看过,2017-08-15 17:17:04,None,194," 先不打分了，非常女权诉求的电影。符号很多，假发、剪发、金鱼、梦露雕像（明显安哲风）、游乐园、耳环、化妆品、没有身份的边缘人、送警察的鱼、缺乏存在感的男性角色。这是一部从概念里产生的电影，这并不是批评。后三分之一有力量，尤其是被妇科检查那个主观镜头，非常狠，印象最深处。
        "
看过,2017-11-24 23:00:30,推荐,92," 污损了的就拆除，损坏了的就补上。倒下的梦露巨像从公路上轰然经过，愿一身洁白的你永远不被黑色的潮水追上。
        "
看过,2017-11-30 18:15:43,力荐,102," 现实让剧情片变成了纪录片。
        "
看过,2017-11-23 20:18:29,推荐,306," 说是中国版《熔炉》当然是过誉了，但在现下如此多社会事件面前，这部电影的现实意义远远高于艺术价值。大红太阳高高挂，在审查的笼子里，国产电影就像永远飞不起来的鸟。我想编剧曾经考虑过一个结局，那就是在政治正确的新闻背景音里，嫖客脱下了小米白色的衣裳。也许只有这样，电影才更有力量。
        "
看过,2017-11-11 22:51:48,推荐,103," 终于看到，华语年度十佳必入。这个极具社会属性的题材，文晏导演并没把它处理的苦大仇深，技法很纯熟，有力深刻，对这个社会提了一个大大的问号。电影中的符号运用很有意思，特别是梦露雕像的存在和最后的拆除，男性角色是“缺失”的，两位小演员表演也厉害，喜欢英文名《Angels Wear White》。
        "
看过,2017-11-25 17:41:15,力荐,67," 【B+】性侵只是一个点，由点撕开的，是整个中国社会，中国人的价值观里对女性尤其底层女性的欺压，每一帧都透露着导演对她们的同情。双线结构丰富了情节，也更全面体现了不同年龄身份的女人们同样悲惨的遭遇。梦露雕像又升华了电影的意。恰逢热点话题助长票房是天时地利人和，但它值得。
        "
看过,2017-11-24 15:28:28,力荐,132," 2013—2016年的4年间，仅全国法院审结的性侵儿童案件量就达到10782起。换而言之，每天至少有超过7名儿童被伤害。而海恩法则指出：“每一起严重事故的背后，必然有29次轻微事故和300起未遂先兆及1000起事故隐患。”
        "
看过,2017-11-24 11:01:14,力荐,85," 和《熔炉》相比我更喜欢这一部。虽然缺点也很明显，但确实难得。结合当下发生的事来看，电影结尾广播里的“大团圆结局”其实更像是一种讽刺。为导演的勇气和克制鼓掌。希望有条件的朋友都能去电影院看。
        "
看过,2017-11-25 00:32:05,力荐,75," 非常时期，给这部最多值四星的电影再加一颗星。如果后来人问起为什么分数高的离谱时，那就告诉他们因为我们见证了一段肮脏罪恶的历史。
        "
看过,2017-11-25 22:22:46,力荐,38," 不用力过度真的是好电影的首要美德，特别是中国电影。首先要表扬一下配乐，其次是坏人视角的留白——避免过多视角造成结构发散和情绪内耗，从而更好地集中着眼特定人物的塑造。
        "
看过,2017-11-19 22:43:59,还行,68," 抛出了一个概念，也就仅仅抛出了而已，毫无思索回味的余地
        "
看过,2017-11-24 21:43:41,推荐,93," 当我们谈论梦露的底裤，谈论三色幼儿园性侵，是否先跟孩子公开谈一谈“性”？我们除了怒骂那些性侵孩子们的禽兽，只能尽可能早地让孩子们去了解性，了解女性，才能了解自己，保护自我。尽可能地去发声，而不是沉默。当我们都在坚持做自己力所能及的事，这个社会才有希望改变。
        "
看过,2017-12-13 21:44:50,推荐,44," 即使在沿海城市，女性和儿童依然弱势。拍得太像社会写生节目了，但海边矗立的梦露雕塑对应了中国社会的魔幻现实。每天在这片土地上发生着一些只有你想象不到、没有它不可能的骇人故事，而雕塑被推倒的原因你知我知。
        "
看过,2017-11-28 03:48:56,力荐,49," 女人是天生的色盲，眼睛只能识别两种颜色，一种叫安全，一种叫不安全。
        "
看过,2017-11-07 13:41:48,较差,66," 完成度太低，怎么能被称为中国版《熔炉》的。生疏的演技，不接地气的台词，导演真的不是在蹭性侵的热度吗？？本期待能够切入主题，引起较大的社会反响，如今看来是不可能了。
        "
看过,2017-11-11 18:17:07,还行,100," “每个女性都处于危险之中”的氛围还是营造出来了，但整体还是比较失望的，没有林奕含介绍《房思琪的初恋乐园》时说“如果你读完后感到一丝一毫的希望，我觉得那是你读错了，你可以回去重读”那种力量。
        "
看过,2017-11-24 22:57:41,推荐,39," 题材有勇气，表演有灵气，梦露的巨型塑像充满象征意义，期待文淇拿个表演奖，海边外景不知是在潮汕地区，还是闽南一带，选得好，女导演不多，拍得好的女导演更少，第二部片子就这么好，厉害，剧作上还是有瑕疵，角色太多，戏份分摊失调，所以人物内在转化轨迹语焉不详，生活细部粗浅了些，得闲写一篇。
        "
看过,2017-11-24 10:53:09,很差,51," “小米穿着洁白的裙子，骑着逃亡的电动车行驶在公路上，逃过了出卖自己肉体的命运。”
我就问，女性被性侵和出卖自己肉体放到一起，这个电影到底是要谈论什么？两个小学女生出来卖？幼女嫖宿罪名已经下架，为何你们号称为幼女伸张的却一致把贞洁和幼女性侵相提并论？国产电影所谓良心就是如此吗？
        "
看过,2017-11-25 00:34:07,还行,46," 导演（也是编剧本人）想表达的东西太多了。剧情足够复杂，每个角色各有困境，故事已经竭力接近现实。可惜导演的能力完全跟不上，没有成熟的工业技巧，也没有文艺片足够的深入能力，最后彻底拍成了《二十二》一般平淡无节奏的大闷片。
        "
看过,2017-09-11 22:49:27,推荐,79," 克制缓慢的镜头交代着最可怕的真实，不管导演最终是不是需要用声音还一个“公道”。中国电影需要这样的声音，希望国内上映顺利。
        "
看过,2017-11-26 13:42:41,力荐,42," 母亲愤恨地撕掉衣柜里的裙子剪掉小文的长发。小米小心翼翼地涂上口红戴上耳环。这个性别赋予的仰慕和向往，和这个性别承受的羞耻、无助、不甘和愤怒，这个性别族群要带上这两者怎么走下去？最后屹立海边裙底下每日迎接游人的梦露被卡车运往哪儿，穿着白裙骑车奔上公路的女孩去往哪儿，我们会去往哪儿？
        "
看过,2017-11-28 11:08:27,推荐,26," 孩子是每一个家长的软肋，保护不了儿童难道不是每一个成人的耻辱！这样的题材，煽情容易克制难，越真实越有力量。艺术水准胜过《熔炉》，可“熔炉”最终带来了改变，而“嘉年华”里，只有无奈。
        "
看过,2017-11-25 22:32:17,推荐,52," 建设乐园的简便方法是，不用给小女孩小男孩上性教育课，教会他们沉默就可以了。
        "
看过,2017-09-07 04:07:08,还行,52," #Venice2017# 7分。有了“再见梦露”再加上题材、制片公司，这部足以进入一切国际电影节的主竞赛了。女服务员那边很像「罗赛塔」，可惜不够狠，再说既然都有三年十五个地方，都敢敲诈了，怎么还能相信一万块能办证…两个视角也统合得不够好。影片题材勇猛，完成度很高，只是龙标怎么办…
        "
看过,2017-10-27 16:47:45,力荐,55," 应该是今年第一部五星华语片。鲜明的美学风格和近乎明喻的符号都足够吸引眼球，但这些还是注定要为其内容和主旨让路。性侵是表，酿成这一切的社会土壤才是根本，而深不见底的现实，大概不会让我们听见坏人得惩的那条广播
        "
看过,2017-11-24 13:25:17,力荐,94," 有了《熔炉》，还需要有看《熔炉》的观众。在这部影片里，导演讲述地很克制。片中高潮不多，但每一个都让我泪崩。当所有人都不站在自己这一边时，那是一种什么样的绝望啊。结尾处小米和她喜爱的玛丽莲梦露雕塑擦肩而过，那一段音乐实在震撼，影片的点睛之笔。影片里结果是偏向好的，可现实呢？ 
        "
看过,2017-11-25 14:31:29,推荐,72," 中文片名由来：某性侵女童事件中罪犯带女生去的KTV就叫嘉年华。结局新闻中突兀到来的正义并非修改的，原结局如此，这样设置的目的很简单，为了过审公映，何其讽刺。
        "
看过,2017-11-20 21:27:08,推荐,46," 17年看过的华语片不多，《嘉年华》让我找到了14年在first看独立电影的感觉。导演是一位非常智慧温婉的女性。提问阶段有个观众问：为什么你在电影中没有展现施暴片段？导演反问：你很想看吗？我非常反对电影里的暴力，其实电影想表达的是一次暴力过后女孩们处在的社会和家庭环境给予他们的二次暴力。
        "
看过,2017-11-15 22:01:40,推荐,28," 所有的女性角色都是被害者，真实得展现了当代女性的生存现状，讲的是一件女童性侵事件，又不止女童性侵。成长真苦啊，女孩子们，勇敢一点，也好运一点吧
        "
看过,2017-11-18 19:39:56,还行,30," 是欧洲三大所钟意的那类反映社会问题与符号隐喻的作品，现实意义大过艺术价值，放在当下国内创作环境里格外显眼。尽管有着一个为之一振的强力结尾，但剧本生硬痕迹仍相当明显，我始终认为方言对于中国电影语境是极为重要的现实根基，一个海滨城市所有角色都操着一口字正腔圆的普通话，这点略脱离生活。
        "
看过,2017-09-07 04:06:42,推荐,74," 少女罗赛塔穿上白裙再见梦露，很流畅也揪心，三个女孩塑形的都很立体完整，但细扣逻辑又会有模糊不解之处，尤其对漂泊女孩的行为有些解释不过去。虽然如此黑色，但据信国内公映没问题，只要用大家都懂的收尾方式。
        "
看过,2017-11-25 18:34:01,推荐,30," 非常应景的上映时间，有时候巧合就是最大的嘲讽
        "
看过,2017-11-26 12:27:11,推荐,28," 中国这样的hard mode场景，其实踏实整点儿现实主义题材就能靠谱。两个女孩选角成功，文淇天赋好高。一身正气的坏警察也是中国电影里相当罕见的人物。
        "
看过,2017-11-20 23:05:34,推荐,37," 冷静克制，这样的片子拍出来不容易，两个小演员的表现很惊喜，最后那段新闻播报去掉就更好了……
        "
看过,2017-11-24 13:53:51,还行,68," 一部典型的功能性電影，大多數演員戲劇式的演技什就不吐槽了。至於最後的新聞播報更是可笑，別說什麼為了過審沒有辦法，真為了過審還不如不提作假那茬呢，不要做了婊子又立牌坊。形式大於內容，環繞性侵這一議題，想說的太多，又沒有一個層面能說得精準，唯一的優點是對負能量的刻畫和夢露雕塑的處理。
        "
看过,2017-10-16 09:55:33,还行,47," 这个结尾在国内上映了估计得改。题材难能可贵，社会写实类的电影在国内大环境下生存不易，细节编排和视听上有一些缺憾
        "
看过,2017-11-18 20:31:13,还行,37," 无论文本深度还是文本的结构性，这都是和《素媛》南辕北辙甚至仅基于题材重合的毫不相干的两部电影。“梦露”隐含的男权社会里被压制的女性意识、受害者和目击者不同时空的相似处境都是讽刺社会现实的偶然。但电影构建的戏剧张力始终依赖文本的表达，影像叙事潜能没有得以施展，角色也缺乏互动。★★★
        "
看过,2017-11-24 09:00:50,力荐,72," 携程亲子园，红黄蓝幼儿园，中国版熔炉《嘉年华》的上映，今年仿佛到了儿童性侵的高发期，但事实可能是，由于网络言论的越发自由，个别大v，明星的敢于言论，才让这些过去霓虹灯照不到的黑暗被挖出，发酵。从有阳光起，就有阴影和黑暗了。
        "
看过,2017-11-20 00:21:46,推荐,36," 一部需要也值得全社会来关注的电影。题材稀缺，成片稳准，上映难得。好样的！
        "
看过,2017-11-24 13:56:26,力荐,94," 第一次 就在普通的电影院里  观影后大家自发的鼓掌  
        "
看过,2017-11-13 19:02:46,推荐,37," 在王竞和李玉之间，但整体上非常平衡，克制，既不MV也不苦情，还有形而上，又形成了对现实的超越，除了那句“下辈子不做女人”吧。确实蛮像达内的，但这种观感太熟悉了，就像我们已经看烦了达内，反而是现实附加值提升了它在当前中国电影语境里的特殊地位。
        "
看过,2017-11-15 22:32:22,推荐,44," 71/100 导演/作者的文晏借女律师（她自己的化身）之口说出了“这事总得有人关注”的心里话。确实，单就涉及性侵幼女、官员犯罪、司法腐败这三点就足以让人敬佩。通过刻画女性生存现状来传达讯息，没有身份证象征了一种女性地位的缺失。隐喻象征都够娴熟，但台词问题较多，部分关键角色略显单薄
        "
看过,2017-11-24 14:03:59,推荐,28," 艺术是现实的照妖镜，再魔幻的笔力与强劲的想象，亦无法书写现实的扭曲荒诞；远非止步于记录，也不仅仅是预言，这是痛彻心扉的控诉与绝望到苦笑的不知如何自处（反讽的结局），“悲凉之雾，遍被华林，呼吸领会之，唯「清醒者」而已”；一切肮脏黑暗均在镜头之外，于无声处听惊雷，倒塌的梦露运用极好。
        "
看过,2017-11-01 22:31:50,推荐,43," 看到了今年最喜欢的一部华语片，冷静细腻却不失勇敢，纵然在审查语境下无法做到极致，仍是瑕不掩瑜，尤是一位女性导演所拍，更令我钦佩。我尤其喜欢电影中女性角色的casting，在华语电影中是少有的整体性的精准。11月24号公映，不要错过。
        "
看过,2017-11-13 19:21:56,推荐,44," 非常好，非常好！
        "
看过,2017-11-26 22:46:27,力荐,14," 不像《熔炉》那么煽情，却更加冷眼看待病态的社会现实。玩忽职守的警察，做假证的知名医生，直面这些黑暗，能过审很不容易。凸显出当代家庭教育问题，让人深思不已。玛丽莲·梦露雕像是电影的重要线索。小米骑车逃离，与雕像擦肩而过也象征了女性意识的觉醒和反抗，给了绝望世界里的一抹亮色。
        "
看过,2017-11-22 09:35:48,推荐,35," 【台北金馬影展展映】【無龍標，結尾廣播背景音弱化且無字幕】第一方第三方女性視角展示兒童性侵事件後續。作為國產片題材就已經贏了。直接展示公安醫院作假的尺度已經突破天際，收尾更是畫龍點睛。正義律師角色過於標籤化，這一點不及《熔爐》。周美君演得比文淇好很多，金馬欠她新人獎。耿樂也不錯
        "
看过,2017-11-24 14:29:08,还行,15," 能征服那些内心悲愤又极富同情心的文艺青年群体，就很厉害了。
        "
看过,2017-11-25 14:08:00,还行,28," 单就内地而言，《嘉年华》在题材上有突破。尤其是在红黄蓝事件之后，这部电影更显得很珍贵。但看到很多人说这部电影艺术价值如何如何高，还有人说是这几年内地最佳青春片。这两点都看不出来啊。能看出是想把主题往深了挖掘，但情节表现力却没跟上。看的时候会激发思考，但却缺乏震撼人心的力量。
        "
看过,2017-11-07 17:18:16,力荐,67," 我们再也不用说“我们什么时候才能拍出《熔炉》那样的电影”这种泄气话了，《熔炉》那样的电影我们已经拍出来了，而且拍得还很好。
        "
看过,2017-11-04 13:41:38,推荐,38," 也像安哲一样，结尾把符号性的大雕像拆走了。这才是切合当代中国语境的文艺片，现在的小孩真的很成熟，小女孩的成长环境很堪忧，这个题材必须强力点赞（刚好发生三色幼儿园事件）。难得没有那些青年女导演的拍少女性启蒙的猎奇和矫情，叙事扎实，对不同年龄女性的刻画很细腻，结尾转折过快。文淇14岁
        "
看过,2017-11-05 10:55:33,推荐,24," 视角很独特，没有倾注于案发的悲惨过程和结果，而是完全揉进事后的追溯和少女的成长心理。不似《熔炉》苦大仇深，比《笨鸟》平和抹去繁杂。旁观者小文琪的变化才是主线，只有经历苦难的人才能设身处地。结尾做了改动没那么有力，意象符号明显，好像每部青春片都有金鱼。
        "
看过,2017-11-26 21:58:31,较差,18," 雕塑的裙底，結尾從底下升到上面，少女從窺視到直視，是全片最有意思也是導演最有野心的段落，暗喻變明喻。可惜雖然學習了達內兄弟那套手持近景拍攝技巧，但最重要的問題是，依然被「現實」牽著走，沒有跳出框框製造共情的影像，這是法制節目與劇情片的最大差別
        "
看过,2017-11-26 15:02:08,较差,21," 什么时候才能不因为题材而过分夸赞一部电影😑
        "
看过,2017-12-01 00:29:27,还行,13," 本片与《熔炉》没有可比性，我们并没有拍出一部《熔炉》来。本片是设定在一个海滨城市发生的关乎牵涉其中的每一个个体的故事，而《熔炉》的格局是牵动从个体到整个国家的每一丝神经。也正是从这个角度，《嘉年华》的公映注定只会是少数人的心灵感动，它无法像《熔炉》那样激起一个民族的心潮。
        "
看过,2017-11-12 16:10:48,力荐,45," 4.5 年度最佳华语片 克制冷静的叙事背后却是狠准稳 看得心寒（看似魔幻的故事却在这片土地上以更丑恶的嘴脸真实地上演着
        "
看过,2017-11-12 08:49:34,较差,31," 综合点映八卦后的脑中复盘：1.题材取胜的电影节投机片，框架是不变的，演员只能依着框架来演，所以会演戏的耿乐在里头无比显眼；2.达旦兄弟徒弟担任摄影，但其风格跟故事框架及事后的剪辑完全是两个路数，片末医院戏中的对称空镜为一例；3.直接到尬的细节处理似乎也是导演为投奖框架刻意设置的；
        "
看过,2017-11-01 21:17:05,推荐,39," 平遥影展第9场。平遥华语最佳，也可以进入到年度华语前列。《黑处有什么》《笨鸟》等所谓女性题材作品和这部一比相形见绌。处在不同身份环境下的女孩对于身份认知、性懵懂、家庭关系的探寻与思考，波澜不惊的影像中撞击心灵底线。梦露雕像的崇拜和坍塌象征着从女孩到女人的一种蜕变。演员们表现都很好
        "
看过,2017-11-26 02:55:11,推荐,16," 以后没准不会有这一类型的电影过审了。
        "
看过,2017-11-25 12:23:34,力荐,17," 几乎一直在默默流眼泪，后面的女生也在抽泣。今年最有勇气的电影，对女导演致以最高的敬意。“下辈子再也不做女人了。”这句话，我也哭喊过。
        "
看过,2017-11-20 22:44:49,力荐,13," 其他绝大多数说自己“现实主义”的中国电影应该抽自己几下 
        "
看过,2017-11-24 13:44:54,力荐,43," 愿现实能如电影结局般“光明”……
        "
看过,2017-11-18 23:42:47,较差,40," 人物几乎无一可信，败于逻辑，更败于细节，更可怕的是，导演似乎认为表现女性主义的方式就是抹杀所有正常的人性温情，片中的女孩彻底沦为导演展示暴力的工具。导演的一意孤行深深伤害了这个题材和这部影片本身。如果不是因为相信创作初心的善意，真的想打一星。
        "
看过,2017-11-01 22:45:37,推荐,22," 导演借未成年少女被性侵这一案件本身表达的其实是事件背后的深层次原因。看似个体悲剧的背后其实是社会悲剧：家庭的破碎、父亲的缺席、如小米这般旁观者的冷漠等等。小文演员有灵性。观影过程不免会联想起《熔炉》，但仍有不少差距。3.7，手松点可以给到4星，因为现实题材与社会展现的表达。
        "
看过,2017-11-25 22:44:31,推荐,17," 事件并不是电影表现的重点，而是事件发生之后相关人物的反应，特别是同样处于“弱势”的黑户小米的转变。最后当“胜利”的广播播放着ZF对少年儿童的关心，同样未成年的小米正在戴上耳环。梦露像的倒下比列宁像的倒下更有力量。最后的镜头是英文名Angels Wear White的最佳注脚。跑吧，跑得更快一些。
        "
看过,2017-11-18 16:22:21,力荐,24," 年度华语最佳，不接受反驳。观影全程感到一种生理上的恶心，电影里的大部分男性角色，生而为人，却不配为人。莉莉说“下辈子再也不当女人了。”有下辈子的话，想生生世世当一只草履虫，短命、没有思想，比人类更幸福更高级。
        "
看过,2017-11-18 17:40:07,力荐,10," 以往常被言说成的所谓“女性本质”于克制冷静的影像中被挑战，而影像风格准确后，情感表达也自然会变得流畅并通透。元素丰富，弱势群体是绝对的主角，如此立意便高。感叹导演懂电影并会拍，符号和隐喻让人惊喜，虽拍得稍稍平实且部分角色扁平，不过导演用“真实的生活不需要配乐”对此做出了回应。
        "
看过,2017-11-24 13:00:54,推荐,52," 昨天北京的幼儿园被曝出性侵儿童事件，幼儿园充当中介，把孩子们放在那些恋童癖面前供挑选；今天看了这部嘉年华，偌大的沈阳排片仅此一天，各大影院一天只有晚上9点以后一场。这就是现状，有些事情你不知道，那就让你永远都别知道。
        "
看过,2017-11-19 19:07:07,推荐,17," 施害者在整部电影中是隐身的，从头到尾「他」都是一个「缺席的起因」。导演意图明显，甚至不惜利用略显僵硬的象征手法（梦露雕像）让整个故事“只属于女性”。她们互为剥削者、呵护者，亲密无间或彼此仇恨。阶级、性别，一切都像现实那样混杂无果，没有英雄，只有自己。（结尾是为了过审改掉了吧）
        "
看过,2017-11-24 17:25:45,推荐,7," 非常女性主义的电影，里面除了小文父亲，都表现出了对女性很强的伤害与侵略欲望。两位女主演技不错，特别是演小米的文淇演技爆表。电影受限于现实环境的超现实结局，无论是广播里的光明尾巴还是对废弃梦露像的追逐，都显示出了电影在内容的无奈之后，自有其结构性的讽刺力量。
        "
看过,2017-09-07 04:18:39,推荐,39," 在梦露语境之下叙述性饥饿、物质主义的中国，剧本有着华语里罕见丰富的层次，节奏稳情感细，看的过程很舒服，女性群像突出。拍得太精致了，给哪个奖都不过分。
        "
看过,2017-11-02 03:39:11,还行,23," PYIFF26低于预期，刚给出一个绝望的审批结果，五分钟不到新闻就宣判这些都是坏人，那是耍观众玩？（龙标之罪？）妇检的主观镜头最震撼，但角色都浅尝辄止，除了无形的干爹。受伤的天使逃离魔窟追逐象征成熟女人的巨型性感雕像，殊不知，即便追上（长大）了也是遍体鳞伤（雕像上布满的小广告）
        "
看过,2017-12-21 21:15:04,推荐,11,
看过,2017-11-18 15:53:59,力荐,36," 比《熔炉》深刻，更符合这国国情。个人今年最佳国产片，情节转折没有一处生硬，人物塑造更是厉害。但最牛逼的是：即使这部电影把这里从上到下各色人物各种环境批了个干干净净，还是有傻逼会说“还好不是我”。
        "
