是否看过,日期,评星,赞成数,评论内容
看过,2017-09-26 11:51:43,较差,1062," 声之形既视感太强了，凌霸者永远也意识不到自己的恶意，最后小郝大喝着你们怎么能这么对残疾军人，拿出1000块表示不用还了的时候被深深膈应到了。果然还是无法get严歌苓，非常不喜欢这个视角。
        "
看过,2017-12-10 16:52:09,较差,1007,
看过,2017-09-17 21:23:03,还行,865," 我建议：将战争和军医两场戏删掉，直接用画外音交代角色断手和精神失常；如此，可为佳作。
        "
看过,2017-12-07 14:19:16,还行,810," 冯小刚的才华，怕是永远也追不上他过于昭彰的野心
        "
看过,2017-09-23 16:43:47,很差,840," 当一部电影只能用音乐去渲染情绪的时候
就差不多了
年龄大了的好处就是打一星比较利索
穗子不错
        "
看过,2017-12-10 17:45:30,较差,745," 姜文拍《阳灿》那才叫纯粹的缅怀与自我沉溺，《芳华》是明明沉溺还要自证清醒、明明无语情深又怕被指言之无物才会矫揉出来的流水账。前半段由细节美积累的好感，从卯足架势却把对越反击战仅仅幻化成“残酷战争”后开始流逝，最后在一句wcnm里跌入谷底。与其说想要的东西太多，其实更像不知道想要什么。
        "
看过,2017-09-09 13:57:49,推荐,954," 本不抱希望 却意外惊喜 剧本依然很严歌苓 大时代背景下小人物的命运 红布黑布白布的符号堆砌 一代人的青春与主旋律的结合 冯导这几年感觉学了很多 炫技般的长镜头运用 丛林枪战长镜头真的太厉害 有几场戏真的想拍手叫好 缺点还是过长 有明显可删减的部分
        "
看过,2017-09-09 13:30:09,推荐,978," 配乐简直要打500颗星。这电影我妈不带我外公外婆去看的话他们当年就是白在军属大院见证文革了。节奏和情绪在剪辑上有些脱节不过还是有被感动到。一镜到底的战争部分略乱略啰嗦，但整体瑕不掩瑜。坐我旁边跟我差不多年纪的中国男孩哭了。最喜欢的角色无疑是穗子。我对军旅题材的作品是没有抵抗力的。
        "
看过,2017-12-18 11:11:47,较差,653," 一场僵硬造作的样板戏式青春，所有人物都面目模糊得可怕。既然要用赞美的姿态描绘被时代抛掷与碾压的青春，那么这段青春总该有些动人之处吧？一帮人天天在那里勾心斗角霸凌同窗，你打电话问问何小萍，她觉不觉得那段人生是她的“芳华”？文工团解散那段要哭了的人估计军训结束时也是要抱着教官哭的
        "
看过,2017-12-10 14:52:43,还行,524," 敏感题材更像噱头，包装着一个中老年气味的回忆录。如果彻底变成一个回忆青春的私人叙事也可以，又或者干脆变成对特殊时代的见证与反思，冯小刚哪边都舍不得放弃，变得互相冲淡。战争空留场面，不能追究，“十年”只做背景，也无法深入，最深入动情的是开头文工团内的那部分叙事，残忍被忽略，只剩明媚
        "
看过,2017-09-11 18:37:18,还行,549," 质感过硬，情怀犹胜。对比原著不是那么喜欢这样的改编，变成双女主之后，故事主线有不同程度的损伤。刘峰何小萍很多重场戏没有，而穗子又吃西红柿又吃冰棍儿到流连忘返。强加给女二的感情线也是纯属多余。但演员们集体不错，小刚导演艺术造诣一直落后，但叙事只要发自内心做就都还行。
        "
看过,2017-09-21 17:18:24,None,598," 尽管光鲜亮丽的场景、妆容和大量跟拍、旋转镜头时刻提醒，这是一部很精致考究的电影，可看起来还是感觉像三十集电视剧那么长。而且看完我都分不清楚几个女孩子谁是谁。整体感觉就像片尾韩红唱绒花，技法和架势都有了，就是少了那种味道。
        "
看过,2017-10-31 00:21:31,还行,628," 最大问题出在导演在给作为主角的文工团群体持何种态度上投了弃权票。那么我们就可以看到在前半部已被成功塑造为坑害好人的作恶者，在后半段试图以依依惜别怀旧战友情感染观众，只能彻底失败。
        "
看过,2017-09-13 22:24:49,较差,614,
看过,2017-10-03 10:09:10,推荐,516," 冯小刚有意无意之间探触到了社会主义遗产的深层次问题，讲述的其实是神性光芒渐渐褪去遁入世俗生活的精神历程。战争那场戏尤其接近道成肉身的神学救赎意味。
        "
看过,2017-12-15 16:44:57,None,482," 最近的影片都是「虽然我哭了还哭的很惨但我没法把票投给你」的类型
        "
看过,2017-09-17 21:02:54,推荐,650," 那个年代，集体对于个体的“人无完人”是敬而远之的，边缘个体最容易找到共鸣；人们对于“英雄”的定义也是不容许有缺点，所以英雄才会一次次上场和落幕。对于那个时代特征、精神面貌的还原，拥有创作者的情感投射，使之活灵活现，恍若隔世。（缺点是后半小时有显冗长，女演员们傻傻分不清）
        "
看过,2017-12-20 07:31:01,推荐,288,"         到广州美术学院讲座，在大学城的巨幕影院里欣赏了它。“青春芳华”与“历史盲点”的光芒抵消了剧作和处理的上的一些短板，使影片《芳华》充满了感情与力量。在如此娱乐至上、虚无历史的潮流中，冯小刚导演的不懈坚持与努力格外令我钦佩！
        "
看过,2017-12-10 21:04:00,很差,361," 看到magasa说年度最强还挺震惊的。要拍一段历史，必然得有历史观，情感包括道德上的暧昧/混沌完全ok（而且更难拍），但这和导演脑子里就混沌一团是两回事。控诉半途而废，怀念遮遮掩掩，哀悼言不由衷。但那个林丁丁美，像不那么地母版的巩俐，狡猾平庸版的山口百惠
        "
看过,2017-09-23 13:52:04,较差,365," 50年代生人拿着免费的电影票走进影院。终于又可以像芳华年代一般不花钱看戏啦！再一次消费他们仅有的一点点可说的集体回忆，粉饰镶金边，好像所有人当年都特无辜。又磨叽又长，免费看我也不给好。两星里的一星是给旁白女主角的颜的。另外宿舍理应最好看的姑娘胡子不能刮刮么
        "
看过,2017-09-22 17:53:55,很差,433," 本来能提前观看非常兴奋，感觉非常失望，浪费了我两个多小时。
剧情支离破碎没看到主线。
导演煽情用力过猛，却一点都不感人，反而矫情了。
演员表演都挺青涩的。
        "
看过,2017-12-16 03:41:56,较差,447," 对不起，我哭不出来，这潮水汹涌的赞美让我怀疑是自己的电影意识发生了问题还是大众审美集体的沦丧。
        "
看过,2017-12-05 00:38:31,还行,282," 浮光掠影，一声叹息。
        "
看过,2017-12-10 08:16:58,较差,340," 冯小刚真的应该学习下如何用有结构的剧本和镜头设计推进剧情并合理克制地利用配乐和旁白，而不是一堆割裂俗套的段子拼凑在一起再用旁白念出角色心理和主题思想。
        "
看过,2017-12-15 21:58:44,力荐,265," 衷心祝福冯导，宣传的时候接触到他好几次，这年头还关注这种题材的导演不多了。在有限的人生里多完成一些自己真的想做的事情吧。我真的很喜欢这样的电影，讲一个故事，感受一段人生。
        "
看过,2017-12-09 21:58:19,较差,292," 给个辛苦分吧，又是个没有是非的片儿。战争那块拍的什么玩意儿。最后这俩人被蹂躏得最惨，最知足，嗯，所以被压迫被蹂躏的，你们等着吃肉的吃腻了来找你们羡慕你们吧，只要你们能活到那一天，好吧。
        "
看过,2017-12-09 21:52:20,较差,291," 馮小剛的電影，簡稱「尬影」。
        "
看过,2017-12-10 11:06:34,很差,315," 胡同层面的事物认知，必然是出不了好东西的。姜文陈凯歌再失手也掉不下来，嘴炮再努力也爬不上去。一把年纪了削尖脑袋频频出手想往思想艺术的史册里挤，但也只会吃吃国难体制的人血馒头，拿这些重大敏感题材消费一把忽悠点廉价的感慨和激动，而内在的东西其根本无法理解，把自己挂在时空里露怯，何必呢
        "
看过,2017-09-24 20:43:59,推荐,320," 岁月漫漫，芳华刹那，青春是独舞后的重生，是撕碎的心动诗行，是泛黄的破碎照片，是物是人非后不曾遗忘的气息面容，青春的热血涂洒在特殊年代，以平庸个体嵌入历史图腾的方式，呈现诗意浪漫与残酷幻灭并存的质地；前后影像基调对比明显，战争长镜调度出色，情怀满溢不觉煽。
        "
看过,2017-12-18 14:08:42,推荐,168," 贩卖几代人集体回忆的流水账，冯小刚讲故事的能力直线下降啊，只能靠年代符号来缅怀“善良”了。陪母亲大人看的，她要给五星我要给三星，结果就是被平均（就像里面每个人的戏份一样）...🙄
        "
看过,2017-12-10 17:59:35,推荐,275," 不是严歌苓最好的小说，但很动人，冯小刚只是按原著完成作业。刘峰从一个活雷锋被压垮成人人喊打的臭流氓，何小萍从一个万人嫌被拔高成救死扶伤的女英雄，是时代的荒唐；他丧失右肢，她精神分裂，两个破碎残缺的“边缘人”直至末了才能偎依一处坐着，相互慰藉取暖——某种意义上仿佛《神雕》里的杨龙。
        "
看过,2017-12-16 00:06:23,很差,224," 画面好看。但情节又长又臭，分明是冯小刚版的“小时代”。这种水片有什么好严审的，有司真是反应过度。
节奏像电视煽情剧，导演手法太老旧了。
讲打越南，还是看《高山下的花环吧》。
就这敢说致敬五零后青春？撕逼式青春真不是中国人那是美国人。再次证明《阳光灿烂的日子》是中国最好的青春片。
        "
看过,2017-09-25 10:43:17,推荐,357," 有幸在撤档前看了上海首映。一度落泪很多次。非常温柔，非常有代入感的一部电影了。引用一句话：这个时代允许你看《战狼》 却不允许你看《芳华》。
        "
看过,2017-12-16 12:59:59,力荐,216," 《芳华》好看。隔着岁月往前看，许多人和事儿加了青春的滤镜，都深沉到不像话。年轻人美好又残忍。美好是因为心眼不脏，残忍是因为对别人的善良难以感同身受。那一代人把芳华给了时代。由衷地希望我们这一代人能多留些芳华给自己。
        "
看过,2017-12-09 21:35:36,推荐,256," 何小萍的那段空阔的独舞昭示了这是为那些被侮辱与被损害的人作的一首歌啊，刘锋、何小萍——他们仍径自卑微地绽放，当两个人暮年相依时，不管仍愿不愿意给，他们早已不再需要世界的歉意。而那整代人的失落，却实实在在需要一个不愿现身的致歉者。
        "
看过,2017-09-20 04:25:57,力荐,527," tiff多伦多电影节看的首映。电影后半段节奏把控非常好，看得热泪盈眶。配乐，内容都很不错。我个人非常喜欢。多伦多上映时候，全场三次鼓掌。问了老外都觉得是好片子。隔壁中国的阿姨都跟着电影在唱歌。
        "
看过,2017-09-17 20:44:52,还行,197," 错乱年代的错乱爱情与命运，前半段好，刘峰下放后节奏跟着错乱，太多突兀和冗长的情节毫无必要，还好最后圆了回来。就像每个导演有武侠梦一样，冯小刚一定会拍这样一部寄托情怀的作品，爱他的人一定会很喜欢，厌恶他的人必定觉得矫揉造作，所以口碑反倒不重要，最爱小萍院中那段独舞，实在美不胜收。
        "
看过,2017-12-15 18:51:56,力荐,155," 我不喜欢现在严歌苓的小说，但喜欢由她小说改编的电影。好看。
        "
看过,2017-12-15 21:42:53,推荐,200," 天气冷了，看完电影一个人走回家。银幕上的人物故事轰轰烈烈，而台下的我普普通通。想到这辈子不能成为大人物或者英雄，竟然没有一丝心酸的感觉。普通人，万岁。
        "
看过,2017-12-17 18:56:44,还行,163," 白瞎这题材了，拍的真的很一般。冯导的电影一辈子不会留白，不会拍弦外之音，不会拍真实与想象之间的缝隙。以及酷爱加旁白……这个电影好几个地方都可以做ending，偏偏要继续拍下去……
        "
看过,2017-12-16 19:23:32,None,147," 光荣属于时代，耻辱属于个人。被历史蹂躏的一生，不谈青春，只曰芳华。
        "
看过,2017-12-15 11:53:06,较差,187," 1.把故事放到其他背景也没影响，丝毫体现不出时代的影响，就只能说明背景的选择太鸡贼。2.一个被当成笑话，一个被当成工具，人物的悲剧性有，但不足以让人理解或同情。3.上半段可以接受，下半段完全崩盘，毫无过渡，纯粹赶场。4.没有情感，散伙饭送战友那场简直是在逗我。
        "
看过,2017-12-17 08:39:37,推荐,117," 冯小刚的最佳作品——也就这样了吧。道具、美术都让人感动地细致，但各种柔光滤镜让人倒胃口，一个又一个华丽丽的长镜头，但人物的脸谱化让人没法忍。冯是大陆导演中最擅长市民情节剧的，但过分沉溺于草民被时代巨轮碾压的悲情，却无力反思巨轮本身，这使得他的电影始终讨巧有余，力度不足。
        "
看过,2017-12-25 08:47:01,None,95," 视角是这样的：表现肮脏的时候过于旁观，表现情怀的时候则十分投入。所以它虽然讲了一个让人齿寒的故事，你却感受不到什么恨意，你的恨被那大江大河般浪漫崇高的红色青春掩埋了，毕竟冯导是在那江河里纵情游泳的人。回头，他还不忘歌颂你的“善良”，你好意思恨么？你恨谁？
        "
看过,2017-12-10 16:56:10,力荐,150," 看《芳华》点映哭惨了。不是因为被所谓的“英雄”感动，而是因为替牺牲者感到不值而难受。从这部电影里能感受到对于战争的一种隐晦的控诉和谴责。这场战争的意义是什么？如果这场战争有巨大的意义，为什么像男主这样的“战斗英雄”没有得到应有的荣耀，反而在负伤残疾后过着被社会肆意侮辱践踏的生活？
        "
看过,2017-09-22 18:37:06,推荐,333," 冯小刚碍于自身阶级定性，把中越战争前后的几件时代大事进行了较光良化的美学呈现，而非一味残酷到底。只夹带了少量对政治环境与集体主义的批判、理想主义幻灭。群像描绘与情节发展都采用电视剧铺陈方式，节奏有不小问题；罗攀见缝插针塞长镜和从头响到尾没停的年代配乐形式感十足，但并不违和。
        "
看过,2017-12-16 18:33:21,None,154," 小萍固然动人，但整体啥玩儿，视点和价值观都乱成狗了。所以主题是阶级不可跨越咯？毕竟江山人家打的，政委得鞠一把泪，英雄得靠军二代赏的一千块钱和草泥马帮衬才得以度日。妹有姆们的芳华，都是您们的芳华。审讯和最后说胖了假手都不摸让人literally想吐（再伴上影院中男人的猥琐笑声，艾玛
        "
看过,2017-09-17 11:33:19,推荐,182," 3.5。幻灭的理想主义最动人。
        "
看过,2017-12-09 22:12:46,较差,178," 好好一颗荷包蛋，被冯小刚炒散了黄。黄轩的面瘫或许还有救，冯裤子这辈子也就这样了。
        "
看过,2017-12-17 19:50:20,较差,128," 你们发现没有刘峰从头到尾就是个快递啊。。。
        "
看过,2017-12-10 17:08:07,还行,134," 《芳华》这电影，先拿着后三十年否定前三十年，再拿着前三十年否定后三十年。用很厉害的镜头语言诉说了一个臆想出来的故事。
        "
看过,2017-12-15 23:43:45,还行,104," 黄轩有种难得的赤诚，可惜导演们除了娄烨以外根本没有人能把他的赤诚用对地方，不是傻，就是痴，要么就是浅…
        "
看过,2017-12-09 22:17:16,推荐,123," 冯小刚想要表达的东西太多了，反倒有点削弱了电影的力度——或许是为了通过审查。但张艺谋陈凯歌冯小刚三人，冯小刚还是最具野心，仍有锋芒的。电影给人的感觉就是唏嘘，一个人的命运在时代、政治、家庭背景、选择等面前，实在是太脆弱太无力了。这“芳华”，属于过去的中国青年，也属于当下的中国青年
        "
看过,2017-12-18 00:10:40,还行,100," “小ping同志，谢谢你打错了靶。”
        "
看过,2017-12-20 13:02:26,还行,77," 《芳华》的立场是刻意模糊的、含糊不清的。也许冯小刚是拼命为了过审，但这本身就是一种损毁和妥协了。价值观扭曲、审美扭曲、时代扭曲，《芳华》没有立场就毫无意义，即使开场十分钟里，女孩们洁白的身体和纤细的腰肢令全场屏住呼吸，但它仍然不具备任何美感，甚至连芳华二字都称不上。
        "
看过,2017-12-09 21:18:30,还行,78," 所以驼队遇袭那段长镜也就一般啊
        "
看过,2017-12-20 00:40:11,还行,75," 期待太高，原来也就三星到三星半水准，以冯小刚掌握的资源，拍到这个程度，不能再多给。人啊一怀旧，就容易不克制，容易煽情，冯导骨子里真是浪漫双鱼座，每一次音乐起都像晚会音乐准备催泪。50后的电影审美还是捉急的，高光、高饱和度和张艺谋差别不大。能挑的毛病太多，冯导终于还是离大师之路更远！
        "
看过,2017-10-29 02:13:22,力荐,162," 平遥电影节首映影片，和贾樟柯夫妇一起看的露天场，看完才发现裹着毯子腿还是冻麻了。青春的芳华真是美得不用任何装饰，而那些芳华年代过去了，就再也留不住、回不来了。女主最后那段独舞直刺人心，期待正式上映。
        "
看过,2017-12-16 22:53:16,较差,80," 那代人真是惨，被时代一次次消费而不自知。
最伤痛的两个人被冠以温和知足的好人卡。除了被看透内衣和底裤，一点尊严都没拿回来 。
        "
看过,2017-12-18 23:17:41,None,79," 不喜欢
        "
看过,2017-10-29 01:10:38,很差,113," 对原著的改编还真大刀阔斧，去掉严歌苓小说里不新鲜但还能看下去80以来反思与解构。人物关系所谓更紧密，也更狗血了。这时长去赶这时间跨度，简直是一路救护车长鸣飞奔送你去手术室哭丧。某地某时有红歌治病，冯小刚倒是贡献了跳舞治精神病的奇观。摄影罗潘塞点长镜头私货也救不了片子的low.
        "
看过,2017-12-17 23:43:11,还行,67," 电影非常鸡贼，导演两头都想讨好，就让主题和叙事都显得分散且矛盾。前面刚用一场独舞，完成了对集体主义的控诉；接着就用文工团解散的一场散伙饭，缅怀了这个大家庭。我个人是只想给两星的，但看到满影院的老年人，突然觉得今天能给他们看的电影太少了，忍不住加了一颗星……
        "
看过,2017-12-16 14:01:38,推荐,67," 时代之下命运的戏谑，人的无力感以及长久的伤感。时代才是影片最大的主角，在它面前，一切都好似微不足道，只配颠沛流离，这些转化成影像时，不一定非要去直面，留下线索就也好，线索足够了，愿后辈芳华年月里能偶尔想起，间或有人按图索骥。
        "
看过,2017-12-19 13:57:26,还行,61," 刘峰与何小萍都是好人，好人在这个世界上，注定伤痕累累。
        "
看过,2017-12-10 13:14:05,还行,122," 战争中你流尽鲜血，和平中你寸步难行。前半段拍的极好，轻盈地透过肌理就触碰残酷。可能冯导把力气都花在战争长镜头上了，结尾又落入到他窠臼的创作套路，流水式的群像结局遗憾变成一盘散沙。面对刘峰和何小萍两个人物的悲剧，这个集体始终是没有愧疚感的，整部电影的态度也变得暧昧不明。
        "
看过,2017-10-29 21:18:35,推荐,102," 《一九四二》是国家抛弃了人民，《唐山大地震》是母亲抛弃了孩子，《芳华》是集体抛弃了个人。冯小刚的“抛弃三部曲”最后一部。整体还算不错，最后的时间过渡有些快，时间跨度太长，叙事时间有限。
        "
看过,2017-12-25 14:28:27,推荐,44," 3.5 镜头里的文工团大院被镀上了一层回忆的金色，时间越靠近现在色调越冷。这也正是现在看芳华的感觉，我们感叹生活不易，社会丛林猛兽适者生存，人心冷漠处处残酷，会怀念当年人和人之间还有善意的时代。最大程度淡化文革背景后，讲了两个失败者的故事，不论在哪个年代他们都格格不入，只能投降
        "
看过,2017-12-22 20:03:19,推荐,52," 冯小刚的严肃电影里总在反复讨论集体泯灭人性，然而个体又对集体有严重依赖，归成一种病态，到这部片里放大至极。最打动我的是穿着精神病服的何小萍在旷野中孤独起舞，被集体毁灭后又恢复那种意识回归正常。可能我们这个时代的人不能理解这种病态也离它越来越远，但我看到了起码父母那辈的生活缩影。
        "
看过,2017-09-09 13:10:42,还行,224," 青春真的是这个世界上最美好的东西，让每一个人在提及的时候都有说不完道不尽的故事。对冯导和严歌苓亦如此，他们用150分钟的光影向为年华与岁月做了一次如话剧般汇报演出。这场演出高潮迭起、抑扬顿挫，无论隽永悠长还是澎湃豪迈，都是对芳华最好的赞颂。
        "
看过,2017-12-22 13:41:03,推荐,60," 可能原本期待不高，反而有些惊喜，还蛮喜欢这种讲述时代与个人命运的电影的，看完就好像过完了别人的半辈子.......好人，未必有好报。只是他们获得了内心的安宁。
        "
看过,2017-09-12 23:38:45,None,100," 比之前预计的要有趣不少。四十年后搭建“文工团”这一集体主义年代的群落，摹画其步幅、身姿和肌体，曲目与声息，冯小刚这一代人与孕育他/她们的文化母腹之间的依恋与挣脱，成为深具可阐释性的症候文本。在我看来，《芳华》颇为努力地试图刻写那一年代中国式身体-情欲-政治的幽微肌理。
        "
看过,2017-09-17 22:35:40,还行,75," 前半段很好看很不冯小刚，后半段很冯小刚然后就flop惹......
        "
看过,2017-12-15 22:19:50,推荐,40," 电影也就一般，但偏偏文革故事是我的死穴，文工团女兵在阳台上拉巴赫G大调那一闪而过的画面都足够我泪目了。想看文革时期女同情愫的可以移步严歌苓《白蛇》《白麻雀》（顺手安利
        "
看过,2017-12-17 19:13:05,还行,45," 贪多剧情，剪辑硬伤，角度太平。无反思无深度。音乐使用过多，衔接过渡全靠老歌，可实在不能喜欢这种主动努力感染你造成的不调和。情怀还是怀情严歌苓改编电影，仍然最喜欢《天浴》和《归来》。
        "
看过,2017-09-23 13:02:52,较差,115," 冯导是刚学会长镜头和手机摄影技法吗？五分钟一套，一套五分钟，好的你最潮儿。半中间刚以为看到了些许政治惊悚，刚要惊喜，马上就回到主旋律了，一代人的创作习惯吧。生理刺激出的眼泪没留下来是光荣的。唯一喜欢的是男女主两位政治loser的人设，可惜埋没在浪漫和温情里了，太算计。
        "
看过,2017-12-09 23:20:30,还行,84," 好久没见过这么恶心的电影了。霸凌者的风轻云淡与矫情缅怀，被毁掉人生的一笔带过，老男人窥视年轻肉体的猥琐，刻意的血腥，暧昧的立场，博眼球的政治符号，创作者到底想要抨击还是歌颂
        "
看过,2017-12-23 14:30:38,很差,61," 按照冯的思路去拍阿甘正传，结尾羽毛飘起，旁白：阿甘回首他的青春，他被岁月洗礼了，他被时光升华了。他眼含热泪，却又无语凝噎，妈妈说人生就像巧克力，他想念妈妈，妈妈说的对，妈妈是人生导师。他也想念珍妮，他也想念小黑哥，他哭了，观众你们也可以哭了。# Pls, Learn How to STFU, DAMN! #
        "
看过,2017-12-19 02:20:46,推荐,41," 4.0。1.何小萍草地疯舞，有这场戏就不枉苦心；但芳华是你们的，我们什么也没有。2.冯终究难逃“避重就轻”的自审之责，这是“个体终将被集体抛弃”的时代悲剧；但我相信，他并未粉饰情怀，礁石下依然有幽暗深海。3.始终不被善待的人，最能识别善良。4.游走在电影院的监视者们，请别触摸我。
        "
看过,2017-12-09 21:56:26,还行,92," 活雷锋消亡史，（中国）梦里不知身是客，一晌贪欢。向着伟大和明亮生长，在无谓与腌臜中死亡。
        "
看过,2017-12-09 22:20:52,推荐,41," 当我为最后恶人无恶报而感到痛心疾首时，电影借角色之口来了一句：“她胖了”。这无疑是精致女孩最坏的结局。
        "
看过,2017-12-16 17:17:09,很差,97," 鸡零狗碎，一地鸡毛。
        "
看过,2017-12-27 11:03:50,较差,49," 大概就是军训结束后，看着某些抱着教官涕泪横流嚎啕大哭难分难舍的同学时，那种心理感受。
        "
看过,2017-12-10 18:59:40,推荐,118," 能抱抱我吗？
        "
看过,2017-12-16 22:09:39,还行,45," 不懷疑這次馮小剛懷緬青春的真切，但到頭來依舊是過猶不及的渲染悲情和大段配樂襯底的用力煽情，把廉價催淚誤會成了內涵，是一直以來的品味問題。更不用說人物塑造的單薄和視點的混亂，以穗子的第三者視點出發，卻完全沒有塑造好穗子與主角（劉峰及何小萍）的關係與連結，成了各自發展。
        "
看过,2017-12-24 16:35:04,还行,59," 如果何小萍穿着病号服冲上舞台跳舞，就精彩了。
        "
看过,2017-09-20 20:30:05,推荐,175," 三星半，特殊年代下的人和事，故事模式就是青春片，但时代洪流下的主题深刻，集体主义与个人理想之间的冲突，英雄的理想化与现实落差的写照，军队大院出来的我很有感触。虽然故事流水（可能遭遇删减），但冯小刚叙事能力很强，不饰雕琢的角色，长镜头战争戏渲染惨烈，喜欢穗子，丁丁是个碧池
        "
看过,2017-12-16 15:44:18,力荐,47," 打脸了，比我预想的好看，虽然质疑冯导逃档炒作，但是这个片值得更好的评分和票房。
        "
