是否看过,日期,评星,赞成数,评论内容
看过,2017-07-23 20:18:32,很差,5415,
看过,2017-07-27 18:29:02,较差,6098," 扪心自问这种电影真没法评价，全片靠动作戏撑完，文戏都是扯淡，女主角毫无存在的必要，故事不需要逻辑只要主角开挂，但牛逼之处在于全片都透露着极强烈的爱国主义光环和意识形态枷锁，在祖国面前，一切反动派都是纸老虎，所以战狼一个人开挂团灭一个连都是合情合理的，动作戏还不错，挺用心，两星鼓励
        "
看过,2017-07-29 18:56:16,较差,4564," 吴迪塞尔如入无人之境，7亿大陆直男在这一刻集体勃起。心往一处想，劲往一处使，你就能离开影厅不是个屌丝了？
        "
看过,2017-07-27 20:32:24,推荐,5040,
看过,2017-07-29 02:30:08,很差,3992," 23点45分开始，1点48分结束，我看了12次手机，影厅的天花板上有8条线组合成三角形装饰，18个音响在棚顶前12个并列排放，后面6个33一组，一共24个探照灯，第12个旁边有个摄像头。另外，中国护照上没有那句话。   （因为这个影评收到很多骂人豆油，改一分了。）
        "
看过,2017-08-02 10:14:07,很差,3667," 都说吴京打得精彩，看得我无精打采。用弹簧床接火箭炮，绝对比义和团用肉身挡子弹更牛逼、更震撼。
        "
看过,2017-07-29 18:09:20,很差,3948," 二十年前，看到这样的故事和镜头，我会被感动的哭鼻子；如今，二十年过去了，你却还拿这样的故事逻辑和镜头给我看，我只能尴尬的笑。
        "
看过,2017-07-27 22:01:08,较差,3031," 符合“有钱了续集反而拍更差”这一放之四海而皆准的规律，场面越做越大，然而伴随着各种动作场面和特效场面的升级，这一部的叙事反而变得非常凌乱。格局颇大，想拍成《黑鹰坠落》，结果撑死最多也只是官方主旋律版的《敢死队》。吴京确实有野心，但论自我角色定位能力远不如同是动作演员出身的甄子丹。
        "
看过,2017-07-27 09:30:40,力荐,4282," 吴京厉害了，身为武打演员，能拍到这么高标准的大场面的枪战戏，为你点赞。热血男儿，荷尔蒙爆发！
        "
看过,2017-07-27 08:41:47,推荐,3766," 犯我中华者虽远必诛，这句话一直在我脑子里回响
        "
看过,2017-07-27 10:07:11,力荐,3758," 好看，这部戏让人看的热血沸腾，打戏挺燃的，吴京演技棒呆了
        "
看过,2017-08-10 10:26:22,较差,1845," 人肉手臂升国旗，是其他自干主旋律导演想象不出来的。吴京这个姿势值50亿票房满分。整部电影充斥着极端过火的暴戾杀戮，大意是已经乱成这样，别人都把中国人踩头上了，你还不杀他全家？！但冷静一想就知道，非洲背景中非友爱和平是一家人纯属臆想。全片最跳但也最真实解气，就是一脚揣飞强拆头子。
        "
看过,2017-08-05 02:50:55,很差,2797," 吴京的文化水平和智商都忠实地反映在了这部电影上 同样 两者实际上都是不存在的 能给个一星的同情分 充分表明了豆瓣的人文关怀 为豆瓣打call
        "
看过,2017-07-27 15:05:44,力荐,3588," 太喜欢《战狼2》开场6分钟长镜头的水下搏斗戏了！从来没有在其它任何一部电影里看到过，因为拍摄难度真的不一般，同时还对演员有各种技能方面的要求。看完片子回来搜了下，被吴京会游泳、潜水、滑雪、开飞机、开坦克、射击等各项技能，还特意去特种部队当过18个月兵…真的很佩服这样的电影人！
        "
看过,2017-08-09 15:26:17,很差,1778," 这就是中国五千年的性压抑！！！！！！
        "
看过,2017-07-24 17:40:44,推荐,3017," 《战狼2》的动作场景和战斗装备全线升级，热血的打斗动作从头打到尾。《战狼2》游走在电影审查红线的边界和政治安全的缝隙，是部延续了第一部极具煽动爱国情绪的国产动作大片。如此制作精良的影片，还请多来一点。
        "
看过,2017-07-31 16:52:49,很差,2537," 尴尬癌患者不适合的片子非你莫属。
        "
看过,2017-07-27 23:03:18,较差,2384," 无脑动作片，模仿好些国外大片再想怎样就怎样一股脑堆，槽点巨多，几位主角血厚到科幻级别，吴京重复演满血、红血、中毒、极速回血、爆种...确实很拼但片子太投机取巧，反派照搬上集辱华外国佣兵，目测《战狼3》反派依旧会千篇一律...故事不行堆再多大场面假high瞎燃也没用，《变5》不才刚玩砸么？5/10
        "
看过,2017-07-29 22:07:11,力荐,2450," 已三刷。不明白为什么会有人说中二和吴京意淫。这种类型的电影肯定要有一个英雄人物带动情节的发展。真的好看，全场无尿点。谁会希望有战乱，一些人或群体为了自己的私人利益，发动战争，但这苦的可是手无寸铁之力的民众，祈求一个永远也实现不了的愿望：世界和平。黑子跪久了都站不起来了，5分力荐！
        "
看过,2017-08-01 17:36:41,较差,1886," 【C】剧本学好莱坞已经学的比较像样，但其他导演层面上的东西，处处呈现着一种三线城市修车工人审美，就像开场的长镜头一样，自以为华丽，反倒露拙，动作戏全是特写近景，都构建不出连贯的运动关系。这种满足直男幻想的弱智电影，小粉红看了会坚定爱国心，我这样的人看了只更想移民。
        "
看过,2017-07-26 23:39:31,还行,4122," 心往一处想，劲往一处使，就能实现我们的梦想。看吧，比第一部好太多了。谢谢美队的动作指导。
        "
看过,2017-07-29 22:21:50,力荐,1820," 几个网红拉出来弹弹琴你们就说燃了？彰显我大国气象荷尔蒙满屏，这TM才叫燃！！！这部电影告诉我们中国人也是可以拯救世界的！
        "
看过,2017-08-02 22:16:39,很差,1778," 政治无比正确，剧情毫无逻辑，全场热血沸腾，个人英雄崇拜加集体主义，战争年代五分，和平年代1分。国外水深火热，国内幸福生活。评分高，票房高的谜题全部解开。国内的特效终于进步了给一分。
        "
看过,2017-07-23 21:03:00,较差,1905," 纯粹拍的很难看啊……
        "
看过,2017-07-28 23:56:37,很差,1795," 我就很好奇，是得多臭不要脸才能编出这样的剧情？？！！这是魔幻题材吗？简直每个镜头都想骂街！胡编乱造，自欺欺人，违背物理定律，违背自然法则，每个镜头都让我无比尴尬！最让我尴尬的是，我从来没见过哪面国旗是可以把一条胳膊塞进去的！简直牛逼到极点！把自己当全世界的救世主了！
        "
看过,2017-07-29 18:10:07,很差,1902," 在吴京的个人英雄幻想下连主旋律都沦为附庸了，我tm还能说什么...主角已经牛逼到突破逻辑的地步！全天下超级无敌牛逼就是你了好啦好啦我都知道
        "
看过,2017-07-28 00:30:35,还行,1067," 好莱坞总是美国总是拯救世界，国产片就是中国梦想拯救非洲
        "
看过,2017-07-31 00:54:26,较差,1249," 本来是一星的，因为编剧老师和我在微博上是互关的好友关系，加之，实际上看来，本片硬伤虽多、情感车祸现场也多，但仍然不失为一部进步之作，所以多加了一星。这部片面向的共鸣观众，约为三线城市以后，大三以下或同等学力男生，理性地说，这是一块尚未完全开发的投资洼地，诸位成年人可稍加留意。
        "
看过,2017-07-28 22:09:14,推荐,911," 张翰脸比女主白太多了，请问用了什么护肤品？！
        "
看过,2017-07-27 08:45:06,推荐,1173," 作为军旅题材给四星我觉得不过分，质感燃到爆炸
        "
看过,2017-08-11 19:27:09,还行,353," 建议中国类型片导演学习一下此片的节奏，你可以说它一快遮百丑，也可以说吴京把自己“唯快不破”的武术领悟放入了其中。本质上还是抗日神剧那一套，只不过挂开得没那么离谱。至于红小将硬要拿这片来换取自己的前列腺高潮就真的是有病了...
        "
看过,2017-07-29 22:41:02,很差,1308," 這樣的脑残片，打1星都嫌多...
        "
看过,2017-07-27 08:28:29,推荐,1079," 意料之中的精彩，意料之外的惊喜。属于我们的英雄，展现狼性的军魂。
        "
看过,2017-07-27 10:03:31,推荐,942,
看过,2017-08-07 15:47:35,较差,954," 这等三流动作片靠着煽动所谓的民族大义就能成为票房第一，真是中国电影工业的悲哀。
        "
看过,2017-08-03 22:59:33,较差,835," 2.5。铮铮铁骨，热泪盈眶；然而我看睡着了。
        "
看过,2017-07-28 18:08:48,还行,900," 吴京确实很聪明，很鸡贼。在一面大旗下呈现了一出重工业娱乐电影。他一直调控着说教和娱乐的比例，娱乐多了，尺度不被允许，说教多了，大众不接纳，比例把握非常微妙。这其中还是有一些“奇侠”化的内容，比如用玻璃碴子当飞镖杀敌一类，只不过被遮盖掉了。“老爹”演过美剧《搏击王国》，力荐那部美剧
        "
看过,2017-07-27 08:10:26,推荐,2655," 整部电影延续1的风格，热血。场面比1来的要大，打戏动作不错，吴京挺适合演军人的，电影之前的中国梦片段他都念的劲儿劲儿的。整体来说还不错，不过张翰太违和了，一出来就一股雷阵雨的画风。
        "
看过,2017-07-27 08:57:12,推荐,2737,
看过,2017-07-27 09:01:53,还行,1419," 电影用的胶卷挺差的，故事过度也差，地方部队还没太多展示就死去，反正各种问题。但就是能吸引人看下去，就冲这，为什么要这么鄙视敢想敢去开拓的人，不允许他们再去拍，直到能有更好的人，拍出更棒的更出彩的电影来呢？
        "
看过,2017-08-07 08:37:25,很差,890," 整部电影就像一个巨大的塑料假阳具 一股劲的喷射着豆浆做到假精液 三十亿的票房证明 中国人还是需要意淫的 并且没几个人对意淫的行为感到可耻
        "
看过,2017-08-02 01:37:14,还行,508," 中国队长。
PS：许多好莱坞大片情节跟狗屎一样，都能被接受。吴京只是稍微主角光环罢了。
战2叙事逻辑可以吊打现阶段漫威剧本，编故事也比速8和变5敬业多了（比如在打赢大反派这一段戏，用活了道具）
PPS：达康书记和东来局长，比心
        "
看过,2017-08-02 00:40:02,较差,934," 吴京版手撕鬼子
        "
看过,2017-07-27 11:06:00,推荐,2152," 上一部是傲气雄鹰，这一部是第一滴血4。吴京算是国内导演对类型片感觉比较准的，作为动作片钱都花在有效地方，整体火爆流畅，有大片气魄，创作上也足够真诚。人物设计也都不错，连张翰都很可爱了。如果吴京不像当年甄子丹那样一时膨胀、在银幕上独占聚光灯，肯定可以走得更远。
        "
看过,2017-07-29 02:21:40,还行,884," 翻了一下我给第一部的评价是四星，当时觉得挺燃的，这部其实在完成度上更接近好莱坞的制作了，每个步骤每个人物的走向都很顺滑，没有任何出人意料的地方。只给三星是因为，看看最近现实世界的一切，抱歉我在影院里燃不起来，只是觉得一切都很魔幻，当然开头的强拆是最有现实感的一幕了。
        "
看过,2017-08-07 10:21:35,较差,591," 事实证明男人杰克苏起来比女人可怕多了，女人最多幻想下霸道总裁，男人的幻想要上天下海，喝最烈的酒扛最沉的枪，徒手接飞弹，甩出眼泪的姿势都是最帅气的样子。ending pose完全可以开发一个新IP：flag-man。两星给动作团队，几场肉搏戏很ok，多半星给张翰，完全没料到他是全片最适合的选角
        "
看过,2017-07-27 09:35:25,推荐,1338," 打戏太燃，期待3
        "
看过,2017-08-04 14:58:47,很差,758," 发射导弹就没有炸死平民的危险吗？吴京集神奇女侠，海王，万磁王，绿箭侠的本领于一身，和正义联盟对抗的话，基本给对方团灭
        "
看过,2017-07-27 14:58:00,还行,1086," 3星半。1.电影结束有掌声出现，近期少见。2.一粒爱国主义大补丸，有人吃的开心，有人觉得补大了。3.从头打到尾，从白打到黑。4.从片头字幕到影片细节，完全展现了吴京作为一个超级直男的糙和猛。主角光环媲美终结者。5.达康书记无亮点，张翰变谐星。6.3D？？？7.导演的掌控能力逼近Hold不住的边缘。
        "
看过,2017-08-02 20:11:22,较差,762," 按好莱坞的标准，流畅度和节奏都有问题，高潮位靠的还是赤裸裸的爱国鸡血冲上去的
        "
看过,2017-08-04 19:49:49,还行,297," 骨子里越来越像《虎胆龙威》+《速度与激情》，一个套路的硬汉动作类型片，但卖点却是爱国情怀，它又不能彻底做成个人英雄主义的故事，因为要想算计到铁血观众，背后还是必须带着国家和民族的双重自豪感，战狼系列也靠这个精准的受众群定位赚到了钱和口碑，但也要因此付出遭遇官方阻力的代价。
        "
看过,2017-07-27 10:08:25,力荐,1754,
看过,2017-08-01 23:04:20,很差,683," 中国狗不咬中国人，还敢拦水箱
        "
看过,2017-07-29 21:32:17,None,422," 非洲小朋友演技在线
        "
看过,2017-07-23 20:05:56,还行,519," 作为主旋律影片为啥用《奇异恩典》配乐，画内镜头还是中国军人……
        "
看过,2017-08-08 10:49:45,很差,530," 听说打一星能召唤一群小粉红，试一下~
        "
看过,2017-07-31 23:36:28,很差,596," 能自由打一星的电影不多了，值得鼓励
        "
看过,2017-07-27 09:49:53,推荐,1506," 打戏非常带感，燃爆了，拳拳到肉，看得超爽！
        "
看过,2017-11-08 23:44:55,较差,118," 就像中年男人酒醉后躺在呕吐物里做的一个梦
        "
看过,2017-07-24 21:11:58,推荐,1330," 《战狼2》的制作明显比第一部升级了不少，坦克漂移、无人机突袭、直升机坠露、水下肉搏，军舰导弹发射、场面和动作再加上非洲叛乱国际化的视角完全是好莱坞大片的标配，吴京饰演的冷锋更加深入人心，如此搏命的精神在当下华语动作电影算是少见了，期待第三部。
        "
看过,2017-08-05 23:57:36,很差,555," 中国特种兵在非洲救人。靠巧合推动剧情，尴尬。
        "
看过,2017-08-09 22:07:12,较差,382," 已經不抱期待去看，想不到比想像還差。撇除刻意討好的意識形態，除了開場偽long take尚有一絲可觀，接著的100多分鐘皆是慘不忍睹。想不到無論動作、美術、攝影、劇作、表演的粗糙、做作、兒戲，對我而言統統都是災難。它的票房火熱對我而言就是中國魔幻寫實，我真的不懂你們的審美，再見。
        "
看过,2017-08-07 14:52:11,较差,350," 推特这东西，不是它不存在，是你用了也没用，懂？
        "
看过,2017-08-06 19:02:23,较差,395," 记得学校还组织过全校学生看战狼1，爱国主义教育啧啧啧。对，你死不了，因为你背后有一个强大的祖国。感觉像是最近事件的预告献礼片，印度人都欺负到边境了，不知道我们大中国的武器杀伤力啊。洞朗大战一触即发，在这之前先出动个小爪子挠挠它。
        "
看过,2017-07-27 09:34:04,还行,569,
看过,2017-07-28 23:08:35,推荐,783," 客观的说七分，虽然情节逻辑有各种经不起推敲的细节，但总体完成度很高，虽然反派有点无脑脸谱化，但配角形象还算丰满，尤其张瀚的富二代形象居然不招人讨厌。有笑点有泪点，是部用心的片子，瑕不掩瑜，值得鼓励。
        "
看过,2017-08-06 13:01:32,较差,496," 这种电影在微博上的支持者就跟邪教似的，但凡说一点不好，群起而攻之，惹不起惹不起
        "
看过,2017-08-05 19:30:58,还行,146," 陕西金秀贤主体思想勋章获得者，将海军崛起、新非洲政策、村民强拆等话题包裹成一张满分公务员申论卷，第一部一拳一脚边境硬拼，第二部是动作明星肉身神话化，穿民族主义披风扮演救世主，只用了两年。
        "
看过,2017-08-15 23:20:27,还行,94," 动作片应有的样子，打的停不下来，别整太多文戏就是好样的！
        "
看过,2017-08-03 21:41:46,推荐,320," 扯那么多有的没的，全程看得很带感，作为一部动作电影这样还不够吗？
        "
看过,2017-07-31 11:03:10,推荐,749," 说剧情有bug，我承认。但你看的燃不燃？high不high？动作打得过瘾不过瘾？看得心潮澎湃没有？激动不？国产商业动作片能拍到这个水准，已经值得表扬了。不给鼓励还在那挑刺？呵呵。
        "
看过,2017-07-28 22:09:57,力荐,561," 燃爆了！剧情节奏快又紧凑，全程都看得很爽！但是也看的好紧张！！里面反派说杀人就杀人！吴京好man，但是笑起来还是很可爱的，让我想到了以前看过他的《太极宗师》《金蚕丝雨》里面的他。值得二刷三刷的片子。
        "
看过,2017-08-11 19:28:52,很差,292," 抱歉，作为一个多少有些民族主义情绪，对人民军队多少有些情结，经常被批评过于直男审美且买了票的观众，这就是我能给出的全部评价。
        "
看过,2017-08-05 08:30:53,较差,382," 国人心里蔓延着颓丧的病毒，战狼就是那剂疫苗，用一本护照一面国旗一趟非洲营救燃起了全民族一直压抑的高潮。当下国人迫切地需要看到这样的作品，了解中国在海外有多强大，那一声开炮提振多少信心。从片尾花絮感觉吴京想做新成龙的野心，但本质上这算不上电影，跟片头的广告完美贴合成了中国梦宣传片。
        "
看过,2017-08-06 12:19:55,推荐,222," 国产主旋律大男主剧终于从 打日本人+泡日本妹 进化成 打非洲人+泡白人妹。巨大的进步！！希望有一天可以进化到 打外星人+泡半兽人妹
        "
看过,2017-07-31 23:53:09,较差,441," 无脑主旋律商业大片，老百姓减压专用，也懒得挑他毛病，容易费力不讨好，这种片子像是突然开售的廉价楼盘，刚需
        "
看过,2017-07-30 10:52:27,还行,358," 跟第一部比确实是不知道高到哪里去了，本质上还是学资本主义毛皮、吹社会主义牛逼，连彩蛋都如此。
        "
看过,2017-08-07 18:21:14,较差,179," 战狼2的高票房有点像特朗普当选美国总统，民众用手里的电影票表达了被掌握话语权的精英们不待见的某种底层价值观。也反映了这个国家的底色，民族的、保守的、民粹的……
        "
看过,2017-08-02 17:18:17,较差,462," 是自卑，还是蜜汁自信
        "
看过,2017-08-13 17:38:13,很差,229," 真的不是在自黑吗
        "
看过,2017-08-03 22:39:15,较差,341," 吴京太牛逼了，我带着张翰连值日都做不好，他却带着张翰拯救了非洲。
        "
看过,2017-07-28 09:56:45,很差,573," 吴京想当民族英雄想疯了吧，科幻片，各种光环加身，中二的很。全片最精彩瞬间应该是给包工头踹死的那一脚了吧。ps因为收到好多脑残的豆油，必须一星了。
        "
看过,2017-07-27 17:38:01,推荐,574," 三星半，与首部一脉相承，但脱离了军旅题材的限制，变成了孤胆英雄动作片，与第一滴血系列是一样的，故事不新鲜，但场面更大，动作部分在技巧/火爆之间切换，整体非常燃，片长有些长。能看出拍摄时受限颇多，有的镜头一看就是硬性指标，但这样的片对拓展华语类型片有好处，还是多多益善
        "
看过,2017-08-11 06:43:55,还行,144," 我就想知道，那个狮子追他们的车，到底是不是也想要急支糖浆。
        "
看过,2017-07-29 23:09:52,推荐,423," #电影院#一个人就买了四张票（不打折）请全家看，心疼我的小钱钱≥﹏≤ 还好家长们的反应是好的，把吴京猛夸了一通，中国式的动作大片并不逊色好莱坞，只要他们满意我也就心满意足了。我珍惜一家人和和气气的团聚时刻。卢靖姗真漂亮，干练明朗的健康美。吴京好好拍，第三部继续约啊
        "
看过,2017-08-02 18:32:59,推荐,146," 余男太够味儿了，期待3456789…
        "
看过,2017-07-31 23:28:32,较差,618," 2.5 动作戏的场面拍的还算用心，但逻辑怪力乱神。至于剧情？吴京他老人家开心就好。
        "
看过,2017-07-26 16:59:49,较差,750," 吴京这一次完全就是用超级英雄的标准来打造角色，美式英雄主义与主旋律的违和是不可逆转的缺点，各种笑料也一定程度地破坏了节奏感；斥巨资炮制的大场面有所体验，动作场面的流畅自然也比得上好莱坞水准，但满到溢出却又影响了观感。有着明显的优缺点，但却会是受一般观众喜爱的院线电影。两星半。
        "
看过,2017-08-04 16:23:52,还行,92," 不如预期，无论拳脚还是枪战，动作风格太夸张，又没想象力。水下格斗、非洲冒险、拖着黑白黄妞满世界跑都是成龙当年玩剩下的。铁链拖翻坦克那不就是《财叔》么？徐老怪当年的土法特技做得比这好看多了。有打跑白种男人拯救黑白女人建立世界新秩序的“大国崛起”心态，却连发动群众的革命经验都忘了。
        "
看过,2017-10-01 17:04:27,很差,84," 无脑突突片，突突部分不评论，但整个情节设计就是小学生水平，台词幼儿园水平。编剧英语词汇量太小，洋人靠一个F词表达一切感情，国人口里则只有官腔。玩国族主义开心就好，但背后的东方主义、沙文主义也别假装没看到。这种片子态度好点还能给个三四星，但却使尽卑劣手段压制批评，只能请您负分滚了。
        "
看过,2017-08-09 20:13:57,None,69," 葫芦屯patriotism，二龙湖浩哥最新正能量版。踹裆玩刀灌茅台驯服洋妞地下通道流浪民谣言长时间处在谁更男人更牛逼的永恒追问亢奋状态中。值得钦佩的是主创人员看过太多经典名片，123分钟我浏览了壮志凌云盗火线警察故事真实的谎言和好多叫不出名的阿三片，值回票价。
        "
看过,2017-07-29 15:36:54,推荐,466," 一部判断是否双标的电影：美国主旋律还有的套路，它都有，美国主旋律还有的特长，它在努力学，还有一些距离。但以主流商业片惯常使用且不得不使用的方法来指责其短板，就是双标价值观和审美水准的问题了——美国人都把汽车当飞机开了，中国人拍个坦克漂移怎么了？是轧了你家按揭商品房了？
        "
看过,2017-08-04 16:50:10,较差,242," 好莱坞工业流水线模版嫁接爱国主义情怀的殖民地科幻巨制。
        "
看过,2017-08-02 10:14:40,还行,132," 亮出你的护照空荡荡！
        "
看过,2017-07-30 13:06:33,推荐,443," emmmm……主角光环确实是中外商业片的固有定律，并不晓得热评都在愤怒些什么，看来在豆瓣这个某些人高贵的精神角落，掺了主旋律就是罪了。是合格的动作片。
        "
看过,2017-07-31 22:42:16,还行,113," 其实动作情节…没道理的地方是有不少，但吴京作为一个演员导了一部好莱坞式的个人英雄主义主旋律燃电影，爆米花效果算可以了，但说它完虐湄公河的那位还是有点儿夸过头了。
        "
看过,2017-08-02 22:04:30,推荐,143," 挺好看的 煽情 主旋律 科幻片
        "
看过,2017-08-04 10:56:48,很差,425," 一星不至于，但确实不好看，打斗戏太多了，吴京的台词中二爆炸，最后举国旗过路的那段真的无语。还有很好笑的是，中国人都要死完了，就让吴京一个人去深入战区救博士救血清。还不给武器没有支援。到底想不想救的啦？最后，好像中国的英雄主义都是去拯救非洲。珍素会找参照物哦。
        "
看过,2017-07-31 15:25:44,还行,100," 电影里最热血的场景是，一个人面对成群坦克毫无惧色，要手无寸铁的话，才是真的英雄。
        "
看过,2017-07-29 20:37:54,None,239," 相府老太太看《红楼梦》就看个吃（张爱玲语），这片你就看个打。。。
        "
看过,2017-08-05 22:33:01,较差,246," 从电影技术层面上来说，各方面都可以称得上优秀了；但是主题实在不敢恭维。迫不及待不遗余力地弘扬我国军威，就跟刚学会太祖长拳的小孩急着跟武林高手一较高下一雪前耻一样，幼稚可笑。
        "
看过,2017-07-27 18:00:54,较差,601,
看过,2017-08-07 16:08:57,很差,273," @共青团
        "
看过,2017-07-29 19:37:21,很差,360," 小粉红们你好，请向我开炮，评论区等你们哦！
        "
看过,2017-08-07 22:09:30,很差,371," 装逼就装逼吧。这一分就是为了言论自由。
        "
看过,2017-07-27 08:54:04,推荐,665,
看过,2017-07-27 22:53:41,推荐,303," 有一场坦克戏，简直令人浮想连连啊，吴京真的不是故意的嘛。又是压人压成肉泥的镜头，又是吴京站在坦克正前面，“稍有常识的人都会看出，如果敌方的铁骑继续前进”，然而吴京这个螳臂当车的歹徒真的阻挡住了。
        "
看过,2017-07-29 16:27:00,还行,181," 《战狼2》之打不死的吴京！
        "
看过,2017-07-31 09:00:56,推荐,430,
看过,2017-08-06 17:34:04,力荐,70," 不管它有这样那样的瑕疵，但是影片背后的时代意义已经不容拒绝。在华语武打片被某甄某龙垄断这么多年挤压他人的时代，吴京传递出来的信号估计业内人士明白。
        "
看过,2017-07-30 18:47:56,推荐,250," 1.设定有点像好莱坞动作片那一套，男主的女人总立flag，不是消失就是疑似扑街。2.太极宗师后，半红不紫多年，吴京很厉害，靠战狼系列走出条自己的动作片路线：金链大哥片，糙汉の最爱。3.能看出007，碟中谍，史泰龙，斯坦森影子在。4.好莱坞团队对爆米花片总体质量提升，战狼2比第1部更紧凑了。7分。
        "
看过,2017-08-06 12:19:42,力荐,128," 看完了战狼2，还挺好看的，没有评论说的那么烂，除了吴京动不动总是画粗眉毛很跳戏，以及偶尔有流露出的自恋气息，我觉得吴京请张翰，应该就是为了掩盖这份自恋。坏人依旧死于话多，赵东来一直告诉人民，很抱歉现在只能靠你自己。。感觉吴京可以接棒成龙了。达康书记好赞！
        "
看过,2017-12-16 00:22:16,推荐,0," 我知道情节简单，让我想起了使命召唤游戏剧本。我知道全局悬念不大，我知道影片有些个人主义。但是我依然给4.5星，其实剧情最多三星，但是论场面，论投资。论爱国主义，必须四星半，因为我是作为一个中国人来观看这部电影的，该鼓掌的时候我必须给给出足够的掌声，毫不含糊，不谈专业。。。。。
        "
看过,2017-07-31 17:41:03,很差,398," 慢走不送
        "
看过,2017-08-04 22:28:29,推荐,119," 我是带着偏见入场的，但最后却对吴京刮目相看。武戏努力追赶好莱坞，文戏有很多随便的地方但是总体不影响，比湄公河强多了，该抑抑，该扬扬，即便是一些我会反感的意识形态，也处理得很聪明包装得很漂亮。它已经成为了一个大众传播学的案例，做电影的人可以从不同的角度得到启示。
        "
看过,2017-08-05 21:05:41,还行,76," 没头没脑的剧情+不着四六的人物+自始至终毫无节制的呯呯咣咣乱打一气……，所谓的爱国主义看来仅是个宣传噱头，实则充斥着满满的个人英雄主义，而且还是那种特别自恋特别中二的个人英雄主义。不过，看在吴京够拼够认真的份儿上，特多加1星以资鼓励。
        "
看过,2017-08-05 05:55:26,很差,294," 脐带豆油+1
        "
看过,2017-07-27 23:50:13,力荐,489," 好看！累了一天看到爽片，心情大好。突击战、坦克战、追逐戏拍得很好看，打斗动作拳拳到肉。黑人母子的笑点和几个泪点的插入也很自然。我觉得算很好的解放军英雄片，国家宣传片和反战片。
        "
看过,2017-07-28 22:20:50,力荐,530," 也许，你永远也不会知道你的祖国给了你多么强健的安全感；也许，你终有一日会发现你也深爱着你的祖国。
        "
